Year,Month,Zone,WasteType,same_as_wikidata_wastetype,District,Name,same_as_wikidata_district,Total
2023,3,1,non-recyclable-waste,http://wikidata.org/entity/Q17651941,6,Tetuán,http://wikidata.org/entity/Q1773540,2284.72
2023,3,1,non-recyclable-waste,http://wikidata.org/entity/Q17651941,7,Chamberí,http://wikidata.org/entity/Q1763370,1987.66
2023,3,1,non-recyclable-waste,http://wikidata.org/entity/Q17651941,8,Fuencarral-El Pardo,http://wikidata.org/entity/Q656196,3173.44
2023,3,1,non-recyclable-waste,http://wikidata.org/entity/Q17651941,9,Moncloa-Aravaca,http://wikidata.org/entity/Q2017682,2130.72
2023,3,1,non-recyclable-waste,http://wikidata.org/entity/Q17651941,10,Latina,http://wikidata.org/entity/Q794954,3088.82
2023,3,2,CDW,,3,Retiro,http://wikidata.org/entity/Q2002296,18.22
2023,3,2,CDW,,4,Salamanca,http://wikidata.org/entity/Q1773521,16.94
2023,3,2,CDW,,5,Chamartín,http://wikidata.org/entity/Q1766348,83.94
2023,3,2,CDW,,14,Moratalaz,http://wikidata.org/entity/Q2076109,85.205
2023,3,2,CDW,,15,Ciudad Lineal,http://wikidata.org/entity/Q1763694,121.245
2023,3,2,CDW,,16,Hortaleza,http://wikidata.org/entity/Q1928529,51.965
2023,3,2,CDW,,19,Vicálvaro,http://wikidata.org/entity/Q589403,54.06
2023,3,2,CDW,,20,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,64.52
2023,3,2,CDW,,21,Barajas,http://wikidata.org/entity/Q807230,40.28
2023,3,2,wasteContainer,http://wikidata.org/entity/Q216530,3,Retiro,http://wikidata.org/entity/Q2002296,3.2
2023,3,2,wasteContainer,http://wikidata.org/entity/Q216530,5,Chamartín,http://wikidata.org/entity/Q1766348,99.4
2023,3,2,wasteContainer,http://wikidata.org/entity/Q216530,14,Moratalaz,http://wikidata.org/entity/Q2076109,53.24
2023,3,2,wasteContainer,http://wikidata.org/entity/Q216530,15,Ciudad Lineal,http://wikidata.org/entity/Q1763694,69.28
2023,3,2,wasteContainer,http://wikidata.org/entity/Q216530,16,Hortaleza,http://wikidata.org/entity/Q1928529,61.14
2023,3,2,wasteContainer,http://wikidata.org/entity/Q216530,19,Vicálvaro,http://wikidata.org/entity/Q589403,30.94
2023,3,2,wasteContainer,http://wikidata.org/entity/Q216530,20,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,78.74
2023,3,2,wasteContainer,http://wikidata.org/entity/Q216530,21,Barajas,http://wikidata.org/entity/Q807230,37.16
2023,3,2,biomedicalWaste,http://wikidata.org/entity/Q4915134,3,Retiro,http://wikidata.org/entity/Q2002296,192.02
2023,3,2,biomedicalWaste,http://wikidata.org/entity/Q4915134,4,Salamanca,http://wikidata.org/entity/Q1773521,129.02
2023,3,2,biomedicalWaste,http://wikidata.org/entity/Q4915134,15,Ciudad Lineal,http://wikidata.org/entity/Q1763694,138.0
2023,3,2,clothing,http://wikidata.org/entity/Q11460,3,Retiro,http://wikidata.org/entity/Q2002296,1.29
2023,3,2,clothing,http://wikidata.org/entity/Q11460,4,Salamanca,http://wikidata.org/entity/Q1773521,3.45
2023,3,2,clothing,http://wikidata.org/entity/Q11460,5,Chamartín,http://wikidata.org/entity/Q1766348,10.42
2023,3,2,clothing,http://wikidata.org/entity/Q11460,14,Moratalaz,http://wikidata.org/entity/Q2076109,3.78
2023,3,2,clothing,http://wikidata.org/entity/Q11460,15,Ciudad Lineal,http://wikidata.org/entity/Q1763694,5.69
2023,3,2,clothing,http://wikidata.org/entity/Q11460,16,Hortaleza,http://wikidata.org/entity/Q1928529,5.82
2023,3,2,clothing,http://wikidata.org/entity/Q11460,19,Vicálvaro,http://wikidata.org/entity/Q589403,4.02
2023,3,2,clothing,http://wikidata.org/entity/Q11460,20,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,6.06
2023,3,2,clothing,http://wikidata.org/entity/Q11460,21,Barajas,http://wikidata.org/entity/Q807230,3.93
2023,3,2,glass,http://wikidata.org/entity/Q11469,3,Retiro,http://wikidata.org/entity/Q2002296,327.22
2023,3,2,glass,http://wikidata.org/entity/Q11469,4,Salamanca,http://wikidata.org/entity/Q1773521,365.66
2023,3,2,glass,http://wikidata.org/entity/Q11469,5,Chamartín,http://wikidata.org/entity/Q1766348,324.42
2023,3,2,glass,http://wikidata.org/entity/Q11469,14,Moratalaz,http://wikidata.org/entity/Q2076109,298.74
2023,3,2,glass,http://wikidata.org/entity/Q11469,15,Ciudad Lineal,http://wikidata.org/entity/Q1763694,188.14
2023,3,2,glass,http://wikidata.org/entity/Q11469,16,Hortaleza,http://wikidata.org/entity/Q1928529,155.1
2023,3,2,glass,http://wikidata.org/entity/Q11469,19,Vicálvaro,http://wikidata.org/entity/Q589403,161.32
2023,3,2,glass,http://wikidata.org/entity/Q11469,20,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,181.26
2023,3,2,glass,http://wikidata.org/entity/Q11469,21,Barajas,http://wikidata.org/entity/Q807230,141.04
2023,3,2,organicFood,http://wikidata.org/entity/Q380778,3,Retiro,http://wikidata.org/entity/Q2002296,870.72
2023,3,2,organicFood,http://wikidata.org/entity/Q380778,4,Salamanca,http://wikidata.org/entity/Q1773521,1404.0
2023,3,2,organicFood,http://wikidata.org/entity/Q380778,5,Chamartín,http://wikidata.org/entity/Q1766348,1191.78
2023,3,2,organicFood,http://wikidata.org/entity/Q380778,14,Moratalaz,http://wikidata.org/entity/Q2076109,458.16
2023,3,2,organicFood,http://wikidata.org/entity/Q380778,15,Ciudad Lineal,http://wikidata.org/entity/Q1763694,1346.32
2023,3,2,organicFood,http://wikidata.org/entity/Q380778,16,Hortaleza,http://wikidata.org/entity/Q1928529,994.14
2023,3,2,organicFood,http://wikidata.org/entity/Q380778,19,Vicálvaro,http://wikidata.org/entity/Q589403,124.68
2023,3,2,organicFood,http://wikidata.org/entity/Q380778,20,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,832.34
2023,3,2,organicFood,http://wikidata.org/entity/Q380778,21,Barajas,http://wikidata.org/entity/Q807230,483.1
2023,3,2,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,3,Retiro,http://wikidata.org/entity/Q2002296,338.84
2023,3,2,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,4,Salamanca,http://wikidata.org/entity/Q1773521,487.04
2023,3,2,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,5,Chamartín,http://wikidata.org/entity/Q1766348,443.2
2023,3,2,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,14,Moratalaz,http://wikidata.org/entity/Q2076109,284.96
2023,3,2,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,15,Ciudad Lineal,http://wikidata.org/entity/Q1763694,712.88
2023,3,2,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,16,Hortaleza,http://wikidata.org/entity/Q1928529,668.74
2023,3,2,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,19,Vicálvaro,http://wikidata.org/entity/Q589403,267.88
2023,3,2,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,20,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,553.38
2023,3,2,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,21,Barajas,http://wikidata.org/entity/Q807230,190.72
2023,3,2,wastePaper,http://wikidata.org/entity/Q444632,3,Retiro,http://wikidata.org/entity/Q2002296,348.64
2023,3,2,wastePaper,http://wikidata.org/entity/Q444632,4,Salamanca,http://wikidata.org/entity/Q1773521,591.16
2023,3,2,wastePaper,http://wikidata.org/entity/Q444632,5,Chamartín,http://wikidata.org/entity/Q1766348,342.5
2023,3,2,wastePaper,http://wikidata.org/entity/Q444632,14,Moratalaz,http://wikidata.org/entity/Q2076109,184.28
2023,3,2,wastePaper,http://wikidata.org/entity/Q444632,15,Ciudad Lineal,http://wikidata.org/entity/Q1763694,394.12
2023,3,2,wastePaper,http://wikidata.org/entity/Q444632,16,Hortaleza,http://wikidata.org/entity/Q1928529,433.92
2023,3,2,wastePaper,http://wikidata.org/entity/Q444632,19,Vicálvaro,http://wikidata.org/entity/Q589403,123.16
2023,3,2,wastePaper,http://wikidata.org/entity/Q444632,20,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,324.4
2023,3,2,wastePaper,http://wikidata.org/entity/Q444632,21,Barajas,http://wikidata.org/entity/Q807230,111.22
2023,3,2,non-recyclable-waste,http://wikidata.org/entity/Q17651941,3,Retiro,http://wikidata.org/entity/Q2002296,1310.54
2023,3,2,non-recyclable-waste,http://wikidata.org/entity/Q17651941,4,Salamanca,http://wikidata.org/entity/Q1773521,1925.66
2023,3,2,non-recyclable-waste,http://wikidata.org/entity/Q17651941,5,Chamartín,http://wikidata.org/entity/Q1766348,1896.4
2023,3,2,non-recyclable-waste,http://wikidata.org/entity/Q17651941,14,Moratalaz,http://wikidata.org/entity/Q2076109,1160.04
2023,3,2,non-recyclable-waste,http://wikidata.org/entity/Q17651941,15,Ciudad Lineal,http://wikidata.org/entity/Q1763694,2749.28
2023,3,2,non-recyclable-waste,http://wikidata.org/entity/Q17651941,16,Hortaleza,http://wikidata.org/entity/Q1928529,2438.56
2023,3,2,non-recyclable-waste,http://wikidata.org/entity/Q17651941,19,Vicálvaro,http://wikidata.org/entity/Q589403,1538.46
2023,3,2,non-recyclable-waste,http://wikidata.org/entity/Q17651941,20,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,2378.3
2023,3,2,non-recyclable-waste,http://wikidata.org/entity/Q17651941,21,Barajas,http://wikidata.org/entity/Q807230,832.86
2023,3,3,CDW,,2,Arganzuela,http://wikidata.org/entity/Q2000929,51.25
2023,3,3,CDW,,11,Carabanchel,http://wikidata.org/entity/Q1001991,60.08
2023,3,3,CDW,,12,Usera,http://wikidata.org/entity/Q953368,68.16
2023,3,3,CDW,,13,Puente de Vallecas,http://wikidata.org/entity/Q2003054,35.91
2023,3,3,CDW,,17,Villaverde,http://wikidata.org/entity/Q919536,54.94
2023,3,3,CDW,,18,Villa de Vallecas,http://wikidata.org/entity/Q1947988,73.65
2023,3,3,wasteContainer,http://wikidata.org/entity/Q216530,2,Arganzuela,http://wikidata.org/entity/Q2000929,60.72
2023,3,3,wasteContainer,http://wikidata.org/entity/Q216530,11,Carabanchel,http://wikidata.org/entity/Q1001991,37.8
2023,3,3,wasteContainer,http://wikidata.org/entity/Q216530,12,Usera,http://wikidata.org/entity/Q953368,42.28
2023,3,3,wasteContainer,http://wikidata.org/entity/Q216530,13,Puente de Vallecas,http://wikidata.org/entity/Q2003054,42.38
2023,3,3,wasteContainer,http://wikidata.org/entity/Q216530,17,Villaverde,http://wikidata.org/entity/Q919536,46.18
2023,3,3,wasteContainer,http://wikidata.org/entity/Q216530,18,Villa de Vallecas,http://wikidata.org/entity/Q1947988,88.66
2023,3,3,biomedicalWaste,http://wikidata.org/entity/Q4915134,12,Usera,http://wikidata.org/entity/Q953368,165.94
2023,3,3,biomedicalWaste,http://wikidata.org/entity/Q4915134,13,Puente de Vallecas,http://wikidata.org/entity/Q2003054,38.08
2023,3,3,clothing,http://wikidata.org/entity/Q11460,2,Arganzuela,http://wikidata.org/entity/Q2000929,15.4
2023,3,3,clothing,http://wikidata.org/entity/Q11460,11,Carabanchel,http://wikidata.org/entity/Q1001991,5.91
2023,3,3,clothing,http://wikidata.org/entity/Q11460,12,Usera,http://wikidata.org/entity/Q953368,3.57
2023,3,3,clothing,http://wikidata.org/entity/Q11460,13,Puente de Vallecas,http://wikidata.org/entity/Q2003054,12.83
2023,3,3,clothing,http://wikidata.org/entity/Q11460,17,Villaverde,http://wikidata.org/entity/Q919536,7.23
2023,3,3,glass,http://wikidata.org/entity/Q11469,2,Arganzuela,http://wikidata.org/entity/Q2000929,172.0
2023,3,3,glass,http://wikidata.org/entity/Q11469,11,Carabanchel,http://wikidata.org/entity/Q1001991,184.46
2023,3,3,glass,http://wikidata.org/entity/Q11469,12,Usera,http://wikidata.org/entity/Q953368,153.8
2023,3,3,glass,http://wikidata.org/entity/Q11469,13,Puente de Vallecas,http://wikidata.org/entity/Q2003054,181.78
2023,3,3,glass,http://wikidata.org/entity/Q11469,17,Villaverde,http://wikidata.org/entity/Q919536,176.46
2023,3,3,glass,http://wikidata.org/entity/Q11469,18,Villa de Vallecas,http://wikidata.org/entity/Q1947988,210.72
2023,3,3,organicFood,http://wikidata.org/entity/Q380778,2,Arganzuela,http://wikidata.org/entity/Q2000929,796.76
2023,3,3,organicFood,http://wikidata.org/entity/Q380778,11,Carabanchel,http://wikidata.org/entity/Q1001991,1260.04
2023,3,3,organicFood,http://wikidata.org/entity/Q380778,12,Usera,http://wikidata.org/entity/Q953368,670.14
2023,3,3,organicFood,http://wikidata.org/entity/Q380778,13,Puente de Vallecas,http://wikidata.org/entity/Q2003054,1079.24
2023,3,3,organicFood,http://wikidata.org/entity/Q380778,17,Villaverde,http://wikidata.org/entity/Q919536,841.76
2023,3,3,organicFood,http://wikidata.org/entity/Q380778,18,Villa de Vallecas,http://wikidata.org/entity/Q1947988,1453.62
2023,3,3,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,2,Arganzuela,http://wikidata.org/entity/Q2000929,470.34
2023,3,3,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,11,Carabanchel,http://wikidata.org/entity/Q1001991,959.7
2023,3,3,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,12,Usera,http://wikidata.org/entity/Q953368,508.08
2023,3,3,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,13,Puente de Vallecas,http://wikidata.org/entity/Q2003054,863.82
2023,3,3,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,17,Villaverde,http://wikidata.org/entity/Q919536,463.66
2023,3,3,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,18,Villa de Vallecas,http://wikidata.org/entity/Q1947988,370.42
2023,3,3,wastePaper,http://wikidata.org/entity/Q444632,2,Arganzuela,http://wikidata.org/entity/Q2000929,391.06
2023,3,3,wastePaper,http://wikidata.org/entity/Q444632,11,Carabanchel,http://wikidata.org/entity/Q1001991,312.46
2023,3,3,wastePaper,http://wikidata.org/entity/Q444632,12,Usera,http://wikidata.org/entity/Q953368,179.44
2023,3,3,wastePaper,http://wikidata.org/entity/Q444632,13,Puente de Vallecas,http://wikidata.org/entity/Q2003054,266.92
2023,3,3,wastePaper,http://wikidata.org/entity/Q444632,17,Villaverde,http://wikidata.org/entity/Q919536,190.6
2023,3,3,wastePaper,http://wikidata.org/entity/Q444632,18,Villa de Vallecas,http://wikidata.org/entity/Q1947988,170.92
2023,3,3,non-recyclable-waste,http://wikidata.org/entity/Q17651941,2,Arganzuela,http://wikidata.org/entity/Q2000929,1574.32
2023,3,3,non-recyclable-waste,http://wikidata.org/entity/Q17651941,11,Carabanchel,http://wikidata.org/entity/Q1001991,3987.86
2023,3,3,non-recyclable-waste,http://wikidata.org/entity/Q17651941,12,Usera,http://wikidata.org/entity/Q953368,1727.66
2023,3,3,non-recyclable-waste,http://wikidata.org/entity/Q17651941,13,Puente de Vallecas,http://wikidata.org/entity/Q2003054,3640.36
2023,3,3,non-recyclable-waste,http://wikidata.org/entity/Q17651941,17,Villaverde,http://wikidata.org/entity/Q919536,2484.0
2023,3,3,non-recyclable-waste,http://wikidata.org/entity/Q17651941,18,Villa de Vallecas,http://wikidata.org/entity/Q1947988,2411.5
2023,4,1,CDW,,1,Centro,http://wikidata.org/entity/Q1763376,173.12
2023,4,1,CDW,,6,Tetuán,http://wikidata.org/entity/Q1773540,60.495
2023,4,1,CDW,,7,Chamberí,http://wikidata.org/entity/Q1763370,57.485
2023,4,1,CDW,,8,Fuencarral-El Pardo,http://wikidata.org/entity/Q656196,110.365
2023,4,1,CDW,,9,Moncloa-Aravaca,http://wikidata.org/entity/Q2017682,57.915
2023,4,1,CDW,,10,Latina,http://wikidata.org/entity/Q794954,57.615
2023,4,1,wasteContainer,http://wikidata.org/entity/Q216530,8,Fuencarral-El Pardo,http://wikidata.org/entity/Q656196,118.94
2023,4,1,wasteContainer,http://wikidata.org/entity/Q216530,9,Moncloa-Aravaca,http://wikidata.org/entity/Q2017682,53.72
2023,4,1,wasteContainer,http://wikidata.org/entity/Q216530,10,Latina,http://wikidata.org/entity/Q794954,121.68
2023,4,1,biomedicalWaste,http://wikidata.org/entity/Q4915134,1,Centro,http://wikidata.org/entity/Q1763376,158.38
2023,4,1,biomedicalWaste,http://wikidata.org/entity/Q4915134,6,Tetuán,http://wikidata.org/entity/Q1773540,16.4
2023,4,1,biomedicalWaste,http://wikidata.org/entity/Q4915134,8,Fuencarral-El Pardo,http://wikidata.org/entity/Q656196,283.84
2023,4,1,biomedicalWaste,http://wikidata.org/entity/Q4915134,9,Moncloa-Aravaca,http://wikidata.org/entity/Q2017682,226.14
2023,4,1,biomedicalWaste,http://wikidata.org/entity/Q4915134,10,Latina,http://wikidata.org/entity/Q794954,36.28
2023,4,1,clothing,http://wikidata.org/entity/Q11460,1,Centro,http://wikidata.org/entity/Q1763376,8.07
2023,4,1,clothing,http://wikidata.org/entity/Q11460,6,Tetuán,http://wikidata.org/entity/Q1773540,6.975
2023,4,1,clothing,http://wikidata.org/entity/Q11460,7,Chamberí,http://wikidata.org/entity/Q1763370,0.855
2023,4,1,clothing,http://wikidata.org/entity/Q11460,8,Fuencarral-El Pardo,http://wikidata.org/entity/Q656196,17.275
2023,4,1,clothing,http://wikidata.org/entity/Q11460,9,Moncloa-Aravaca,http://wikidata.org/entity/Q2017682,9.495
2023,4,1,clothing,http://wikidata.org/entity/Q11460,10,Latina,http://wikidata.org/entity/Q794954,9.215
2023,4,1,glass,http://wikidata.org/entity/Q11469,1,Centro,http://wikidata.org/entity/Q1763376,729.1
2023,4,1,glass,http://wikidata.org/entity/Q11469,6,Tetuán,http://wikidata.org/entity/Q1773540,309.5
2023,4,1,glass,http://wikidata.org/entity/Q11469,7,Chamberí,http://wikidata.org/entity/Q1763370,288.32
2023,4,1,glass,http://wikidata.org/entity/Q11469,8,Fuencarral-El Pardo,http://wikidata.org/entity/Q656196,186.22
2023,4,1,glass,http://wikidata.org/entity/Q11469,9,Moncloa-Aravaca,http://wikidata.org/entity/Q2017682,330.9
2023,4,1,glass,http://wikidata.org/entity/Q11469,10,Latina,http://wikidata.org/entity/Q794954,186.92
2023,4,1,horseBed,,9,Moncloa-Aravaca,http://wikidata.org/entity/Q2017682,52.495
2023,4,1,organicFood,http://wikidata.org/entity/Q380778,1,Centro,http://wikidata.org/entity/Q1763376,1605.72
2023,4,1,organicFood,http://wikidata.org/entity/Q380778,6,Tetuán,http://wikidata.org/entity/Q1773540,924.38
2023,4,1,organicFood,http://wikidata.org/entity/Q380778,7,Chamberí,http://wikidata.org/entity/Q1763370,939.36
2023,4,1,organicFood,http://wikidata.org/entity/Q380778,8,Fuencarral-El Pardo,http://wikidata.org/entity/Q656196,1476.54
2023,4,1,organicFood,http://wikidata.org/entity/Q380778,9,Moncloa-Aravaca,http://wikidata.org/entity/Q2017682,1030.64
2023,4,1,organicFood,http://wikidata.org/entity/Q380778,10,Latina,http://wikidata.org/entity/Q794954,1267.44
2023,4,1,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,1,Centro,http://wikidata.org/entity/Q1763376,289.18
2023,4,1,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,6,Tetuán,http://wikidata.org/entity/Q1773540,468.34
2023,4,1,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,7,Chamberí,http://wikidata.org/entity/Q1763370,429.6
2023,4,1,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,8,Fuencarral-El Pardo,http://wikidata.org/entity/Q656196,665.84
2023,4,1,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,9,Moncloa-Aravaca,http://wikidata.org/entity/Q2017682,406.34
2023,4,1,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,10,Latina,http://wikidata.org/entity/Q794954,685.0
2023,4,1,wastePaper,http://wikidata.org/entity/Q444632,1,Centro,http://wikidata.org/entity/Q1763376,664.61
2023,4,1,wastePaper,http://wikidata.org/entity/Q444632,6,Tetuán,http://wikidata.org/entity/Q1773540,416.6
2023,4,1,wastePaper,http://wikidata.org/entity/Q444632,7,Chamberí,http://wikidata.org/entity/Q1763370,335.28
2023,4,1,wastePaper,http://wikidata.org/entity/Q444632,8,Fuencarral-El Pardo,http://wikidata.org/entity/Q656196,593.74
2023,4,1,wastePaper,http://wikidata.org/entity/Q444632,9,Moncloa-Aravaca,http://wikidata.org/entity/Q2017682,253.84
2023,4,1,wastePaper,http://wikidata.org/entity/Q444632,10,Latina,http://wikidata.org/entity/Q794954,333.5
2023,4,1,non-recyclable-waste,http://wikidata.org/entity/Q17651941,1,Centro,http://wikidata.org/entity/Q1763376,3640.3
2023,4,1,non-recyclable-waste,http://wikidata.org/entity/Q17651941,6,Tetuán,http://wikidata.org/entity/Q1773540,2095.16
2023,4,1,non-recyclable-waste,http://wikidata.org/entity/Q17651941,7,Chamberí,http://wikidata.org/entity/Q1763370,1707.02
2023,4,1,non-recyclable-waste,http://wikidata.org/entity/Q17651941,8,Fuencarral-El Pardo,http://wikidata.org/entity/Q656196,2797.42
2023,4,1,non-recyclable-waste,http://wikidata.org/entity/Q17651941,9,Moncloa-Aravaca,http://wikidata.org/entity/Q2017682,1943.66
2023,4,1,non-recyclable-waste,http://wikidata.org/entity/Q17651941,10,Latina,http://wikidata.org/entity/Q794954,2810.78
2023,4,2,CDW,,3,Retiro,http://wikidata.org/entity/Q2002296,26.0
2023,4,2,CDW,,4,Salamanca,http://wikidata.org/entity/Q1773521,36.68
2023,4,2,CDW,,5,Chamartín,http://wikidata.org/entity/Q1766348,89.68
2023,4,2,CDW,,14,Moratalaz,http://wikidata.org/entity/Q2076109,80.58
2023,4,2,CDW,,15,Ciudad Lineal,http://wikidata.org/entity/Q1763694,111.18
2023,4,2,CDW,,16,Hortaleza,http://wikidata.org/entity/Q1928529,73.1
2023,4,2,CDW,,19,Vicálvaro,http://wikidata.org/entity/Q589403,63.59
2023,4,2,CDW,,20,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,88.01
2023,4,2,CDW,,21,Barajas,http://wikidata.org/entity/Q807230,51.16
2023,4,2,wasteContainer,http://wikidata.org/entity/Q216530,3,Retiro,http://wikidata.org/entity/Q2002296,1.78
2023,4,2,wasteContainer,http://wikidata.org/entity/Q216530,4,Salamanca,http://wikidata.org/entity/Q1773521,0.14
2023,4,2,wasteContainer,http://wikidata.org/entity/Q216530,5,Chamartín,http://wikidata.org/entity/Q1766348,101.7
2023,4,2,wasteContainer,http://wikidata.org/entity/Q216530,14,Moratalaz,http://wikidata.org/entity/Q2076109,49.74
2023,4,2,wasteContainer,http://wikidata.org/entity/Q216530,15,Ciudad Lineal,http://wikidata.org/entity/Q1763694,76.56
2023,4,2,wasteContainer,http://wikidata.org/entity/Q216530,16,Hortaleza,http://wikidata.org/entity/Q1928529,71.52
2023,4,2,wasteContainer,http://wikidata.org/entity/Q216530,19,Vicálvaro,http://wikidata.org/entity/Q589403,29.18
2023,4,2,wasteContainer,http://wikidata.org/entity/Q216530,20,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,78.62
2023,4,2,wasteContainer,http://wikidata.org/entity/Q216530,21,Barajas,http://wikidata.org/entity/Q807230,36.2
2023,4,2,biomedicalWaste,http://wikidata.org/entity/Q4915134,3,Retiro,http://wikidata.org/entity/Q2002296,170.82
2023,4,2,biomedicalWaste,http://wikidata.org/entity/Q4915134,4,Salamanca,http://wikidata.org/entity/Q1773521,93.78
2023,4,2,biomedicalWaste,http://wikidata.org/entity/Q4915134,15,Ciudad Lineal,http://wikidata.org/entity/Q1763694,127.68
2023,4,2,clothing,http://wikidata.org/entity/Q11460,3,Retiro,http://wikidata.org/entity/Q2002296,3.28
2023,4,2,clothing,http://wikidata.org/entity/Q11460,4,Salamanca,http://wikidata.org/entity/Q1773521,5.11
2023,4,2,clothing,http://wikidata.org/entity/Q11460,5,Chamartín,http://wikidata.org/entity/Q1766348,9.63
2023,4,2,clothing,http://wikidata.org/entity/Q11460,14,Moratalaz,http://wikidata.org/entity/Q2076109,6.56
2023,4,2,clothing,http://wikidata.org/entity/Q11460,15,Ciudad Lineal,http://wikidata.org/entity/Q1763694,6.46
2023,4,2,clothing,http://wikidata.org/entity/Q11460,16,Hortaleza,http://wikidata.org/entity/Q1928529,6.99
2023,4,2,clothing,http://wikidata.org/entity/Q11460,19,Vicálvaro,http://wikidata.org/entity/Q589403,4.7
2023,4,2,clothing,http://wikidata.org/entity/Q11460,20,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,6.8
2023,4,2,clothing,http://wikidata.org/entity/Q11460,21,Barajas,http://wikidata.org/entity/Q807230,6.15
2023,4,2,glass,http://wikidata.org/entity/Q11469,3,Retiro,http://wikidata.org/entity/Q2002296,308.8
2023,4,2,glass,http://wikidata.org/entity/Q11469,4,Salamanca,http://wikidata.org/entity/Q1773521,357.1
2023,4,2,glass,http://wikidata.org/entity/Q11469,5,Chamartín,http://wikidata.org/entity/Q1766348,284.36
2023,4,2,glass,http://wikidata.org/entity/Q11469,14,Moratalaz,http://wikidata.org/entity/Q2076109,222.5
2023,4,2,glass,http://wikidata.org/entity/Q11469,15,Ciudad Lineal,http://wikidata.org/entity/Q1763694,176.28
2023,4,2,glass,http://wikidata.org/entity/Q11469,16,Hortaleza,http://wikidata.org/entity/Q1928529,132.28
2023,4,2,glass,http://wikidata.org/entity/Q11469,19,Vicálvaro,http://wikidata.org/entity/Q589403,152.74
2023,4,2,glass,http://wikidata.org/entity/Q11469,20,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,171.08
2023,4,2,glass,http://wikidata.org/entity/Q11469,21,Barajas,http://wikidata.org/entity/Q807230,107.46
2023,4,2,organicFood,http://wikidata.org/entity/Q380778,3,Retiro,http://wikidata.org/entity/Q2002296,804.4
2023,4,2,organicFood,http://wikidata.org/entity/Q380778,4,Salamanca,http://wikidata.org/entity/Q1773521,1381.76
2023,4,2,organicFood,http://wikidata.org/entity/Q380778,5,Chamartín,http://wikidata.org/entity/Q1766348,1107.02
2023,4,2,organicFood,http://wikidata.org/entity/Q380778,14,Moratalaz,http://wikidata.org/entity/Q2076109,454.08
2023,4,2,organicFood,http://wikidata.org/entity/Q380778,15,Ciudad Lineal,http://wikidata.org/entity/Q1763694,1280.76
2023,4,2,organicFood,http://wikidata.org/entity/Q380778,16,Hortaleza,http://wikidata.org/entity/Q1928529,936.02
2023,4,2,organicFood,http://wikidata.org/entity/Q380778,19,Vicálvaro,http://wikidata.org/entity/Q589403,117.04
2023,4,2,organicFood,http://wikidata.org/entity/Q380778,20,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,796.62
2023,4,2,organicFood,http://wikidata.org/entity/Q380778,21,Barajas,http://wikidata.org/entity/Q807230,472.64
2023,4,2,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,3,Retiro,http://wikidata.org/entity/Q2002296,307.66
2023,4,2,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,4,Salamanca,http://wikidata.org/entity/Q1773521,448.36
2023,4,2,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,5,Chamartín,http://wikidata.org/entity/Q1766348,414.4
2023,4,2,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,14,Moratalaz,http://wikidata.org/entity/Q2076109,254.74
2023,4,2,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,15,Ciudad Lineal,http://wikidata.org/entity/Q1763694,669.64
