Year,Month,Zone,WasteType,District,Name,Total
2022,12,1,Clothes,6,Tetuán,1.194
2022,12,1,Clothes,7,Chamberí,9.609
2022,12,1,Clothes,8,Fuencarral - El Pardo,3.857
2022,12,1,Clothes,9,Moncloa - Aravaca,0.765
2022,12,1,Clothes,10,Latina,6.211
2022,12,1,Glass,1,Centro,785.3
2022,12,1,Glass,6,Tetuán,464.12
2022,12,1,Glass,7,Chamberí,274.3
2022,12,1,Glass,8,Fuencarral - El Pardo,476.34
2022,12,1,Glass,9,Moncloa - Aravaca,173.28
2022,12,1,Glass,10,Latina,242.44
2022,12,1,horseBed,9,Moncloa - Aravaca,51.975
2022,12,1,Organic,1,Centro,1161.18
2022,12,1,Organic,6,Tetuán,921.04
2022,12,1,Organic,7,Chamberí,850.94
2022,12,1,Organic,8,Fuencarral - El Pardo,1620.58
2022,12,1,Organic,9,Moncloa - Aravaca,1033.24
2022,12,1,Organic,10,Latina,1388.28
2022,12,1,Packaging,1,Centro,275.92
2022,12,1,Packaging,6,Tetuán,392.1
2022,12,1,Packaging,7,Chamberí,364.78
2022,12,1,Packaging,8,Fuencarral - El Pardo,656.6
2022,12,1,Packaging,9,Moncloa - Aravaca,388.66
2022,12,1,Packaging,10,Latina,691.02
2022,12,1,Paper,1,Centro,698.24
2022,12,1,Paper,6,Tetuán,504.44
2022,12,1,Paper,7,Chamberí,429.94
2022,12,1,Paper,8,Fuencarral - El Pardo,774.76
2022,12,1,Paper,9,Moncloa - Aravaca,357.54
2022,12,1,Paper,10,Latina,413.42
2022,12,1,Rest,1,Centro,4735.88
2022,12,1,Rest,6,Tetuán,2553.6
2022,12,1,Rest,7,Chamberí,2262.82
2022,12,1,Rest,8,Fuencarral - El Pardo,3416.3
2022,12,1,Rest,9,Moncloa - Aravaca,2504.14
2022,12,1,Rest,10,Latina,3404.06
2022,12,2,CDW,3,Retiro,32.56
2022,12,2,CDW,4,Salamanca,75.14
2022,12,2,CDW,5,Chamartín,93.958
2022,12,2,CDW,14,Moratalaz,59.64
2022,12,2,CDW,15,Ciudad Lineal,96.9
2022,12,2,CDW,16,Hortaleza,70.72
2022,12,2,CDW,19,Vicálvaro,52.56
2022,12,2,CDW,20,San Blas - Canillejas,55.814
2022,12,2,CDW,21,Barajas,33.36
2022,12,2,cleanPoints,3,Retiro,0.94
2022,12,2,cleanPoints,5,Chamartín,83.4
2022,12,2,cleanPoints,14,Moratalaz,46.5
2022,12,2,cleanPoints,15,Ciudad Lineal,67.44
2022,12,2,cleanPoints,16,Hortaleza,59.22
2022,12,2,cleanPoints,19,Vicálvaro,28.76
2022,12,2,cleanPoints,20,San Blas - Canillejas,64.84
2022,12,2,cleanPoints,21,Barajas,30.64
2022,12,2,Clinicians,3,Retiro,187.62
2022,12,2,Clinicians,4,Salamanca,116.52
2022,12,2,Clinicians,15,Ciudad Lineal,120.18
2022,12,2,Clothes,3,Retiro,1.75
2022,12,2,Clothes,4,Salamanca,5.69
2022,12,2,Clothes,5,Chamartín,8.81
2022,12,2,Clothes,14,Moratalaz,3.87
2022,12,2,Clothes,15,Ciudad Lineal,6.52
2022,12,2,Clothes,16,Hortaleza,8.93
2022,12,2,Clothes,19,Vicálvaro,2.84
2022,12,2,Clothes,20,San Blas - Canillejas,5.87
2022,12,2,Clothes,21,Barajas,5.3
2022,12,2,Glass,3,Retiro,410.4
2022,12,2,Glass,4,Salamanca,460.1
2022,12,2,Glass,5,Chamartín,364.3
2022,12,2,Glass,14,Moratalaz,289.54
2022,12,2,Glass,15,Ciudad Lineal,203.06
2022,12,2,Glass,16,Hortaleza,180.28
2022,12,2,Glass,19,Vicálvaro,148.82
2022,12,2,Glass,20,San Blas - Canillejas,157.74
2022,12,2,Glass,21,Barajas,143.8
2022,12,2,Organic,3,Retiro,771.38
2022,12,2,Organic,4,Salamanca,1165.74
2022,12,2,Organic,5,Chamartín,993.72
2022,12,2,Organic,14,Moratalaz,576.92
2022,12,2,Organic,15,Ciudad Lineal,1179.64
2022,12,2,Organic,16,Hortaleza,949.52
2022,12,2,Organic,19,Vicálvaro,260.34
2022,12,2,Organic,20,San Blas - Canillejas,791.18
2022,12,2,Organic,21,Barajas,525.98
2022,12,2,Packaging,3,Retiro,257.34
2022,12,2,Packaging,4,Salamanca,360.0
2022,12,2,Packaging,5,Chamartín,402.08
2022,12,2,Packaging,14,Moratalaz,337.92
2022,12,2,Packaging,15,Ciudad Lineal,601.96
2022,12,2,Packaging,16,Hortaleza,626.3
2022,12,2,Packaging,19,Vicálvaro,364.5
2022,12,2,Packaging,20,San Blas - Canillejas,502.72
2022,12,2,Packaging,21,Barajas,140.28
2022,12,2,Paper,3,Retiro,327.6
2022,12,2,Paper,4,Salamanca,686.86
2022,12,2,Paper,5,Chamartín,445.92
2022,12,2,Paper,14,Moratalaz,223.6
2022,12,2,Paper,15,Ciudad Lineal,538.04
2022,12,2,Paper,16,Hortaleza,407.96
2022,12,2,Paper,19,Vicálvaro,143.06
2022,12,2,Paper,20,San Blas - Canillejas,322.16
2022,12,2,Paper,21,Barajas,135.58
2022,12,2,Rest,3,Retiro,1549.22
2022,12,2,Rest,4,Salamanca,2352.84
2022,12,2,Rest,5,Chamartín,2243.82
2022,12,2,Rest,14,Moratalaz,1239.5
2022,12,2,Rest,15,Ciudad Lineal,3105.72
2022,12,2,Rest,16,Hortaleza,2752.24
2022,12,2,Rest,19,Vicálvaro,1755.54
2022,12,2,Rest,20,San Blas - Canillejas,2645.18
2022,12,2,Rest,21,Barajas,813.58
2022,12,3,CDW,2,Arganzuela,46.5
2022,12,3,CDW,11,Carabanchel,36.41
2022,12,3,CDW,12,Usera,59.97
2022,12,3,CDW,13,Puente de Vallecas,29.34
2022,12,3,CDW,17,Villaverde,50.14
2022,12,3,CDW,18,Villa de Vallecas,41.67
2022,12,3,cleanPoints,2,Arganzuela,70.8
2022,12,3,cleanPoints,11,Carabanchel,39.6
2022,12,3,cleanPoints,12,Usera,28.4
2022,12,3,cleanPoints,13,Puente de Vallecas,34.32
2022,12,3,cleanPoints,17,Villaverde,34.12
2022,12,3,cleanPoints,18,Villa de Vallecas,65.2
2022,12,3,Clinicians,12,Usera,169.76
2022,12,3,Clinicians,13,Puente de Vallecas,36.04
2022,12,3,Clothes,2,Arganzuela,2.7
2022,12,3,Clothes,11,Carabanchel,1.335
2022,12,3,Clothes,12,Usera,3.895
2022,12,3,Clothes,13,Puente de Vallecas,2.965
2022,12,3,Clothes,17,Villaverde,2.015
2022,12,3,Clothes,18,Villa de Vallecas,1.41
2022,12,3,Glass,2,Arganzuela,269.94
2022,12,3,Glass,11,Carabanchel,150.52
2022,12,3,Glass,12,Usera,229.16
2022,12,3,Glass,13,Puente de Vallecas,175.0
2022,12,3,Glass,17,Villaverde,253.78
2022,12,3,Glass,18,Villa de Vallecas,177.14
2022,12,3,Organic,2,Arganzuela,660.44
2022,12,3,Organic,11,Carabanchel,1283.96
2022,12,3,Organic,12,Usera,626.72
2022,12,3,Organic,13,Puente de Vallecas,1034.745
2022,12,3,Organic,17,Villaverde,834.46
2022,12,3,Organic,18,Villa de Vallecas,1521.7
2022,12,3,Packaging,2,Arganzuela,361.72
2022,12,3,Packaging,11,Carabanchel,933.18
2022,12,3,Packaging,12,Usera,493.64
2022,12,3,Packaging,13,Puente de Vallecas,842.28
2022,12,3,Packaging,17,Villaverde,575.72
2022,12,3,Packaging,18,Villa de Vallecas,365.62
2022,12,3,Paper,2,Arganzuela,427.2
2022,12,3,Paper,11,Carabanchel,375.14
2022,12,3,Paper,12,Usera,203.88
2022,12,3,Paper,13,Puente de Vallecas,269.12
2022,12,3,Paper,17,Villaverde,214.12
2022,12,3,Paper,18,Villa de Vallecas,200.48
2022,12,3,Rest,2,Arganzuela,1898.86
2022,12,3,Rest,11,Carabanchel,4480.28
2022,12,3,Rest,12,Usera,1940.18
2022,12,3,Rest,13,Puente de Vallecas,3998.5
2022,12,3,Rest,17,Villaverde,2649.24
2022,12,3,Rest,18,Villa de Vallecas,2656.76
2023,1,1,CDW,1,Centro,93.115
2023,1,1,CDW,6,Tetuán,59.66
2023,1,1,CDW,7,Chamberí,51.195
2023,1,1,CDW,8,Fuencarral - El Pardo,103.815
2023,1,1,CDW,9,Moncloa - Aravaca,71.07
2023,1,1,CDW,10,Latina,67.1
2023,1,1,cleanPoints,8,Fuencarral - El Pardo,118.6
2023,1,1,cleanPoints,9,Moncloa - Aravaca,48.5
2023,1,1,cleanPoints,10,Latina,120.24
2023,1,1,Clinicians,1,Centro,167.0
2023,1,1,Clinicians,6,Tetuán,18.0
2023,1,1,Clinicians,8,Fuencarral - El Pardo,322.08
2023,1,1,Clinicians,9,Moncloa - Aravaca,237.24
2023,1,1,Clinicians,10,Latina,40.64
2023,1,1,Clothes,1,Centro,9.385
2023,1,1,Clothes,6,Tetuán,3.49
2023,1,1,Clothes,7,Chamberí,9.397
2023,1,1,Clothes,8,Fuencarral - El Pardo,7.86
2023,1,1,Clothes,9,Moncloa - Aravaca,1.21
2023,1,1,Clothes,10,Latina,4.11
2023,1,1,Glass,1,Centro,767.48
2023,1,1,Glass,6,Tetuán,357.3
2023,1,1,Glass,7,Chamberí,291.94
2023,1,1,Glass,8,Fuencarral - El Pardo,464.8
2023,1,1,Glass,9,Moncloa - Aravaca,228.7
2023,1,1,Glass,10,Latina,218.6
2023,1,1,horseBed,9,Moncloa - Aravaca,59.49
2023,1,1,Organic,1,Centro,1220.74
2023,1,1,Organic,6,Tetuán,901.14
2023,1,1,Organic,7,Chamberí,923.74
2023,1,1,Organic,8,Fuencarral - El Pardo,1596.42
2023,1,1,Organic,9,Moncloa - Aravaca,1018.16
2023,1,1,Organic,10,Latina,1305.22
2023,1,1,Packaging,1,Centro,277.72
2023,1,1,Packaging,6,Tetuán,473.06
2023,1,1,Packaging,7,Chamberí,453.38
2023,1,1,Packaging,8,Fuencarral - El Pardo,760.46
2023,1,1,Packaging,9,Moncloa - Aravaca,421.16
2023,1,1,Packaging,10,Latina,723.0
2023,1,1,Paper,1,Centro,665.52
2023,1,1,Paper,6,Tetuán,463.26
2023,1,1,Paper,7,Chamberí,414.62
2023,1,1,Paper,8,Fuencarral - El Pardo,756.96
2023,1,1,Paper,9,Moncloa - Aravaca,357.86
2023,1,1,Paper,10,Latina,407.28
2023,1,1,Rest,1,Centro,4197.54
2023,1,1,Rest,6,Tetuán,2337.14
2023,1,1,Rest,7,Chamberí,2018.82
2023,1,1,Rest,8,Fuencarral - El Pardo,3268.44
2023,1,1,Rest,9,Moncloa - Aravaca,2171.1
2023,1,1,Rest,10,Latina,3224.38
2023,1,2,CDW,3,Retiro,48.9
2023,1,2,CDW,4,Salamanca,63.92
2023,1,2,CDW,5,Chamartín,89.0
2023,1,2,CDW,14,Moratalaz,36.64
2023,1,2,CDW,15,Ciudad Lineal,124.5
2023,1,2,CDW,16,Hortaleza,56.62
2023,1,2,CDW,19,Vicálvaro,50.52
2023,1,2,CDW,20,San Blas - Canillejas,110.9
2023,1,2,CDW,21,Barajas,44.86
2023,1,2,cleanPoints,3,Retiro,2.12
2023,1,2,cleanPoints,5,Chamartín,97.16
2023,1,2,cleanPoints,14,Moratalaz,58.06
2023,1,2,cleanPoints,15,Ciudad Lineal,72.08
2023,1,2,cleanPoints,16,Hortaleza,63.66
2023,1,2,cleanPoints,19,Vicálvaro,18.46
2023,1,2,cleanPoints,20,San Blas - Canillejas,58.64
2023,1,2,cleanPoints,21,Barajas,46.7
2023,1,2,Clinicians,3,Retiro,185.5
2023,1,2,Clinicians,4,Salamanca,116.6
2023,1,2,Clinicians,15,Ciudad Lineal,123.7
2023,1,2,Clothes,3,Retiro,2.0
2023,1,2,Clothes,4,Salamanca,3.77
2023,1,2,Clothes,5,Chamartín,11.39
2023,1,2,Clothes,14,Moratalaz,4.61
2023,1,2,Clothes,15,Ciudad Lineal,5.51
2023,1,2,Clothes,16,Hortaleza,5.78
2023,1,2,Clothes,19,Vicálvaro,2.92
2023,1,2,Clothes,20,San Blas - Canillejas,6.06
2023,1,2,Clothes,21,Barajas,4.3
2023,1,2,Glass,3,Retiro,382.3
2023,1,2,Glass,4,Salamanca,386.48
2023,1,2,Glass,5,Chamartín,332.1
2023,1,2,Glass,14,Moratalaz,312.58
2023,1,2,Glass,15,Ciudad Lineal,260.02
2023,1,2,Glass,16,Hortaleza,184.62
2023,1,2,Glass,19,Vicálvaro,174.42
2023,1,2,Glass,20,San Blas - Canillejas,174.6
2023,1,2,Glass,21,Barajas,143.36
2023,1,2,Organic,3,Retiro,845.0
2023,1,2,Organic,4,Salamanca,1252.76
2023,1,2,Organic,5,Chamartín,1064.18
2023,1,2,Organic,14,Moratalaz,499.88
2023,1,2,Organic,15,Ciudad Lineal,1130.82
2023,1,2,Organic,16,Hortaleza,969.0
2023,1,2,Organic,19,Vicálvaro,292.46
2023,1,2,Organic,20,San Blas - Canillejas,780.22
2023,1,2,Organic,21,Barajas,490.34
2023,1,2,Packaging,3,Retiro,337.0
2023,1,2,Packaging,4,Salamanca,468.94
2023,1,2,Packaging,5,Chamartín,439.18
2023,1,2,Packaging,14,Moratalaz,291.66
2023,1,2,Packaging,15,Ciudad Lineal,701.22
2023,1,2,Packaging,16,Hortaleza,677.72
2023,1,2,Packaging,19,Vicálvaro,307.34
2023,1,2,Packaging,20,San Blas - Canillejas,539.12
2023,1,2,Packaging,21,Barajas,176.9
2023,1,2,Paper,3,Retiro,336.86
2023,1,2,Paper,4,Salamanca,579.74
2023,1,2,Paper,5,Chamartín,395.56
2023,1,2,Paper,14,Moratalaz,218.24
2023,1,2,Paper,15,Ciudad Lineal,528.56
2023,1,2,Paper,16,Hortaleza,456.54
2023,1,2,Paper,19,Vicálvaro,146.94
2023,1,2,Paper,20,San Blas - Canillejas,342.0
2023,1,2,Paper,21,Barajas,141.88
2023,1,2,Rest,3,Retiro,1294.58
2023,1,2,Rest,4,Salamanca,2064.28
2023,1,2,Rest,5,Chamartín,1958.16
2023,1,2,Rest,14,Moratalaz,1184.78
2023,1,2,Rest,15,Ciudad Lineal,2932.28
2023,1,2,Rest,16,Hortaleza,2561.84
2023,1,2,Rest,19,Vicálvaro,1674.88
2023,1,2,Rest,20,San Blas - Canillejas,2532.12
2023,1,2,Rest,21,Barajas,843.1
2023,1,3,CDW,2,Arganzuela,35.32
2023,1,3,CDW,11,Carabanchel,25.1
2023,1,3,CDW,12,Usera,49.73
2023,1,3,CDW,13,Puente de Vallecas,25.01
2023,1,3,CDW,17,Villaverde,57.72
2023,1,3,CDW,18,Villa de Vallecas,55.01
2023,1,3,cleanPoints,2,Arganzuela,63.96
2023,1,3,cleanPoints,11,Carabanchel,45.8
2023,1,3,cleanPoints,12,Usera,24.64
2023,1,3,cleanPoints,13,Puente de Vallecas,34.22
2023,1,3,cleanPoints,17,Villaverde,53.56
2023,1,3,cleanPoints,18,Villa de Vallecas,81.32
2023,1,3,Clinicians,12,Usera,164.66
2023,1,3,Clinicians,13,Puente de Vallecas,35.44
2023,1,3,Clothes,2,Arganzuela,8.16
2023,1,3,Clothes,11,Carabanchel,6.745
2023,1,3,Clothes,12,Usera,6.43
2023,1,3,Clothes,13,Puente de Vallecas,5.435
2023,1,3,Clothes,17,Villaverde,5.68
2023,1,3,Clothes,18,Villa de Vallecas,6.06
2023,1,3,Glass,2,Arganzuela,223.12
2023,1,3,Glass,11,Carabanchel,211.28
2023,1,3,Glass,12,Usera,147.52
2023,1,3,Glass,13,Puente de Vallecas,300.38
2023,1,3,Glass,17,Villaverde,218.72
2023,1,3,Glass,18,Villa de Vallecas,204.8
2023,1,3,Organic,2,Arganzuela,737.64
2023,1,3,Organic,11,Carabanchel,1236.86
2023,1,3,Organic,12,Usera,622.36
2023,1,3,Organic,13,Puente de Vallecas,1053.12
2023,1,3,Organic,17,Villaverde,827.86
2023,1,3,Organic,18,Villa de Vallecas,1421.84
2023,1,3,Packaging,2,Arganzuela,420.04
2023,1,3,Packaging,11,Carabanchel,922.22
2023,1,3,Packaging,12,Usera,553.28
2023,1,3,Packaging,13,Puente de Vallecas,860.56
2023,1,3,Packaging,17,Villaverde,504.88
2023,1,3,Packaging,18,Villa de Vallecas,392.74
2023,1,3,Paper,2,Arganzuela,424.14
2023,1,3,Paper,11,Carabanchel,347.44
2023,1,3,Paper,12,Usera,210.3
2023,1,3,Paper,13,Puente de Vallecas,281.84
2023,1,3,Paper,17,Villaverde,203.7
2023,1,3,Paper,18,Villa de Vallecas,188.6
2023,1,3,Rest,2,Arganzuela,1685.68
2023,1,3,Rest,11,Carabanchel,4186.02
2023,1,3,Rest,12,Usera,1835.72
2023,1,3,Rest,13,Puente de Vallecas,3823.76
2023,1,3,Rest,17,Villaverde,2529.78
2023,1,3,Rest,18,Villa de Vallecas,2436.82
2023,2,1,CDW,1,Centro,121.615
2023,2,1,CDW,6,Tetuán,56.82
2023,2,1,CDW,7,Chamberí,43.505
2023,2,1,CDW,8,Fuencarral - El Pardo,75.255
2023,2,1,CDW,9,Moncloa - Aravaca,84.53
2023,2,1,CDW,10,Latina,67.405
2023,2,1,cleanPoints,8,Fuencarral - El Pardo,118.6
2023,2,1,cleanPoints,9,Moncloa - Aravaca,53.26
2023,2,1,cleanPoints,10,Latina,102.56
2023,2,1,Clinicians,1,Centro,168.18
2023,2,1,Clinicians,6,Tetuán,14.52
2023,2,1,Clinicians,8,Fuencarral - El Pardo,308.58
2023,2,1,Clinicians,9,Moncloa - Aravaca,230.48
2023,2,1,Clinicians,10,Latina,37.66
2023,2,1,Clothes,1,Centro,8.715
2023,2,1,Clothes,6,Tetuán,4.97
2023,2,1,Clothes,7,Chamberí,9.14
2023,2,1,Clothes,8,Fuencarral - El Pardo,5.385
2023,2,1,Clothes,10,Latina,4.585
2023,2,1,Glass,1,Centro,637.9
2023,2,1,Glass,6,Tetuán,347.8
2023,2,1,Glass,7,Chamberí,274.14
2023,2,1,Glass,8,Fuencarral - El Pardo,274.04
2023,2,1,Glass,9,Moncloa - Aravaca,300.34
2023,2,1,Glass,10,Latina,167.56
2023,2,1,horseBed,9,Moncloa - Aravaca,55.175
2023,2,1,Organic,1,Centro,1284.9
2023,2,1,Organic,6,Tetuán,829.34
2023,2,1,Organic,7,Chamberí,919.24
2023,2,1,Organic,8,Fuencarral - El Pardo,1399.48
2023,2,1,Organic,9,Moncloa - Aravaca,956.86
2023,2,1,Organic,10,Latina,1104.94
2023,2,1,Packaging,1,Centro,268.06
2023,2,1,Packaging,6,Tetuán,440.82
2023,2,1,Packaging,7,Chamberí,421.78
2023,2,1,Packaging,8,Fuencarral - El Pardo,651.5
2023,2,1,Packaging,9,Moncloa - Aravaca,396.56
2023,2,1,Packaging,10,Latina,639.22
2023,2,1,Paper,1,Centro,607.22
2023,2,1,Paper,6,Tetuán,428.22
2023,2,1,Paper,7,Chamberí,369.99
2023,2,1,Paper,8,Fuencarral - El Pardo,632.03
2023,2,1,Paper,9,Moncloa - Aravaca,268.12
2023,2,1,Paper,10,Latina,320.16
2023,2,1,Rest,1,Centro,3610.98
2023,2,1,Rest,6,Tetuán,2084.48
2023,2,1,Rest,7,Chamberí,1818.42
2023,2,1,Rest,8,Fuencarral - El Pardo,2872.3
2023,2,1,Rest,9,Moncloa - Aravaca,1975.5
2023,2,1,Rest,10,Latina,2777.04
2023,2,2,CDW,3,Retiro,35.59
2023,2,2,CDW,4,Salamanca,55.01
2023,2,2,CDW,5,Chamartín,86.58
2023,2,2,CDW,14,Moratalaz,78.98
2023,2,2,CDW,15,Ciudad Lineal,110.64
2023,2,2,CDW,16,Hortaleza,63.82
2023,2,2,CDW,19,Vicálvaro,64.125
2023,2,2,CDW,20,San Blas - Canillejas,71.43
2023,2,2,CDW,21,Barajas,72.095
2023,2,2,cleanPoints,3,Retiro,2.62
2023,2,2,cleanPoints,4,Salamanca,0.18
2023,2,2,cleanPoints,5,Chamartín,87.18
2023,2,2,cleanPoints,14,Moratalaz,44.98
2023,2,2,cleanPoints,15,Ciudad Lineal,66.4
2023,2,2,cleanPoints,16,Hortaleza,59.42
2023,2,2,cleanPoints,19,Vicálvaro,30.68
2023,2,2,cleanPoints,20,San Blas - Canillejas,64.88
2023,2,2,cleanPoints,21,Barajas,35.54
2023,2,2,Clinicians,3,Retiro,178.36
2023,2,2,Clinicians,4,Salamanca,114.84
2023,2,2,Clinicians,15,Ciudad Lineal,124.84
2023,2,2,Clothes,3,Retiro,1.93
2023,2,2,Clothes,4,Salamanca,2.88
2023,2,2,Clothes,5,Chamartín,10.88
2023,2,2,Clothes,14,Moratalaz,4.52
2023,2,2,Clothes,15,Ciudad Lineal,5.71
2023,2,2,Clothes,16,Hortaleza,5.75
2023,2,2,Clothes,19,Vicálvaro,2.61
2023,2,2,Clothes,20,San Blas - Canillejas,6.77
2023,2,2,Clothes,21,Barajas,3.97
2023,2,2,Glass,3,Retiro,323.06
2023,2,2,Glass,4,Salamanca,327.36
2023,2,2,Glass,5,Chamartín,319.1
2023,2,2,Glass,14,Moratalaz,261.42
2023,2,2,Glass,15,Ciudad Lineal,149.14
2023,2,2,Glass,16,Hortaleza,141.06
2023,2,2,Glass,19,Vicálvaro,155.7
2023,2,2,Glass,20,San Blas - Canillejas,150.32
2023,2,2,Glass,21,Barajas,139.6
2023,2,2,Organic,3,Retiro,769.52
2023,2,2,Organic,4,Salamanca,1203.18
2023,2,2,Organic,5,Chamartín,1021.82
2023,2,2,Organic,14,Moratalaz,409.76
2023,2,2,Organic,15,Ciudad Lineal,1151.4
2023,2,2,Organic,16,Hortaleza,878.04
2023,2,2,Organic,19,Vicálvaro,144.82
2023,2,2,Organic,20,San Blas - Canillejas,711.9
2023,2,2,Organic,21,Barajas,407.88
2023,2,2,Packaging,3,Retiro,301.36
2023,2,2,Packaging,4,Salamanca,433.38
2023,2,2,Packaging,5,Chamartín,406.1
2023,2,2,Packaging,14,Moratalaz,251.18
2023,2,2,Packaging,15,Ciudad Lineal,630.44
2023,2,2,Packaging,16,Hortaleza,601.16
2023,2,2,Packaging,19,Vicálvaro,259.64
2023,2,2,Packaging,20,San Blas - Canillejas,478.8
2023,2,2,Packaging,21,Barajas,156.34
2023,2,2,Paper,3,Retiro,318.4
2023,2,2,Paper,4,Salamanca,512.72
2023,2,2,Paper,5,Chamartín,286.5
2023,2,2,Paper,14,Moratalaz,177.14
2023,2,2,Paper,15,Ciudad Lineal,395.12
2023,2,2,Paper,16,Hortaleza,372.82
2023,2,2,Paper,19,Vicálvaro,112.28
2023,2,2,Paper,20,San Blas - Canillejas,276.46
2023,2,2,Paper,21,Barajas,111.52
2023,2,2,Rest,3,Retiro,1185.48
2023,2,2,Rest,4,Salamanca,1775.42
2023,2,2,Rest,5,Chamartín,1727.32
2023,2,2,Rest,14,Moratalaz,1022.08
2023,2,2,Rest,15,Ciudad Lineal,2472.94
2023,2,2,Rest,16,Hortaleza,2184.9
2023,2,2,Rest,19,Vicálvaro,1492.08
2023,2,2,Rest,20,San Blas - Canillejas,2127.02
2023,2,2,Rest,21,Barajas,745.16
2023,2,3,CDW,2,Arganzuela,46.74
2023,2,3,CDW,11,Carabanchel,49.06
2023,2,3,CDW,12,Usera,36.43
2023,2,3,CDW,13,Puente de Vallecas,47.79
2023,2,3,CDW,17,Villaverde,38.27
2023,2,3,CDW,18,Villa de Vallecas,43.78
2023,2,3,cleanPoints,2,Arganzuela,62.64
2023,2,3,cleanPoints,11,Carabanchel,47.26
2023,2,3,cleanPoints,12,Usera,33.2
2023,2,3,cleanPoints,13,Puente de Vallecas,31.66
2023,2,3,cleanPoints,17,Villaverde,38.2
2023,2,3,cleanPoints,18,Villa de Vallecas,66.58
2023,2,3,Clinicians,12,Usera,157.02
2023,2,3,Clinicians,13,Puente de Vallecas,34.58
2023,2,3,Clothes,2,Arganzuela,9.895
2023,2,3,Clothes,11,Carabanchel,6.29
2023,2,3,Clothes,12,Usera,3.195
2023,2,3,Clothes,13,Puente de Vallecas,5.245
2023,2,3,Clothes,17,Villaverde,6.575
2023,2,3,Clothes,18,Villa de Vallecas,5.84
2023,2,3,Glass,2,Arganzuela,229.22
2023,2,3,Glass,11,Carabanchel,206.66
2023,2,3,Glass,12,Usera,178.02
2023,2,3,Glass,13,Puente de Vallecas,149.88
2023,2,3,Glass,17,Villaverde,123.32
2023,2,3,Glass,18,Villa de Vallecas,124.66
2023,2,3,Organic,2,Arganzuela,685.04
2023,2,3,Organic,11,Carabanchel,1095.04
2023,2,3,Organic,12,Usera,579.52
2023,2,3,Organic,13,Puente de Vallecas,906.66
2023,2,3,Organic,17,Villaverde,746.5
2023,2,3,Organic,18,Villa de Vallecas,1091.86
2023,2,3,Packaging,2,Arganzuela,389.18
2023,2,3,Packaging,11,Carabanchel,835.22
2023,2,3,Packaging,12,Usera,484.36
2023,2,3,Packaging,13,Puente de Vallecas,786.14
2023,2,3,Packaging,17,Villaverde,429.8
2023,2,3,Packaging,18,Villa de Vallecas,343.5
2023,2,3,Paper,2,Arganzuela,363.32
2023,2,3,Paper,11,Carabanchel,294.2
2023,2,3,Paper,12,Usera,162.48
2023,2,3,Paper,13,Puente de Vallecas,237.74
2023,2,3,Paper,17,Villaverde,164.16
2023,2,3,Paper,18,Villa de Vallecas,158.06
2023,2,3,Rest,2,Arganzuela,1456.04
2023,2,3,Rest,11,Carabanchel,3577.74
2023,2,3,Rest,12,Usera,1511.72
2023,2,3,Rest,13,Puente de Vallecas,3203.38
2023,2,3,Rest,17,Villaverde,2199.96
2023,2,3,Rest,18,Villa de Vallecas,2099.02
2023,3,1,CDW,1,Centro,105.9
2023,3,1,CDW,6,Tetuán,70.435
2023,3,1,CDW,7,Chamberí,30.62
2023,3,1,CDW,8,Fuencarral - El Pardo,117.14
2023,3,1,CDW,9,Moncloa - Aravaca,69.86
2023,3,1,CDW,10,Latina,66.575
2023,3,1,cleanPoints,8,Fuencarral - El Pardo,121.56
2023,3,1,cleanPoints,9,Moncloa - Aravaca,57.6
2023,3,1,cleanPoints,10,Latina,167.02
2023,3,1,Clinicians,1,Centro,183.66
2023,3,1,Clinicians,6,Tetuán,14.3
2023,3,1,Clinicians,8,Fuencarral - El Pardo,324.32
2023,3,1,Clinicians,9,Moncloa - Aravaca,252.06
2023,3,1,Clinicians,10,Latina,40.04
2023,3,1,Clothes,1,Centro,8.76
2023,3,1,Clothes,6,Tetuán,5.49
2023,3,1,Clothes,7,Chamberí,6.5
2023,3,1,Clothes,8,Fuencarral - El Pardo,7.99
2023,3,1,Clothes,9,Moncloa - Aravaca,2.73
2023,3,1,Clothes,10,Latina,9.205
2023,3,1,Glass,1,Centro,755.6
2023,3,1,Glass,6,Tetuán,375.36
2023,3,1,Glass,7,Chamberí,302.42
2023,3,1,Glass,8,Fuencarral - El Pardo,234.88
2023,3,1,Glass,9,Moncloa - Aravaca,385.52
2023,3,1,Glass,10,Latina,180.28
2023,3,1,horseBed,9,Moncloa - Aravaca,61.745
2023,3,1,Organic,1,Centro,1588.14
2023,3,1,Organic,6,Tetuán,966.06
2023,3,1,Organic,7,Chamberí,1049.36
2023,3,1,Organic,8,Fuencarral - El Pardo,1621.2
2023,3,1,Organic,9,Moncloa - Aravaca,1098.08
2023,3,1,Organic,10,Latina,1272.16
2023,3,1,Packaging,1,Centro,299.14
2023,3,1,Packaging,6,Tetuán,483.04
2023,3,1,Packaging,7,Chamberí,475.12
2023,3,1,Packaging,8,Fuencarral - El Pardo,733.44
2023,3,1,Packaging,9,Moncloa - Aravaca,463.88
2023,3,1,Packaging,10,Latina,689.7
2023,3,1,Paper,1,Centro,702.68
2023,3,1,Paper,6,Tetuán,456.4
2023,3,1,Paper,7,Chamberí,371.56
2023,3,1,Paper,8,Fuencarral - El Pardo,684.8
2023,3,1,Paper,9,Moncloa - Aravaca,309.08
