name,address1,address2,address3,borough_name,website,os_addressbase_uprn,borough_code,ward_2022_name,ward_2022_code,latitude,longitude,easting,northing
Partners & Mucciaccia,45 Dover Street,,,Westminster,http://partnersandmucciaccia.net/#,10033616760,E09000033,St James's,E05013806,51.50734591,-0.140222845,529165.0857999995,180351.90069999918
James Hyman Fine Art,5 Saville Row,,,Westminster,http://www.jameshymanfineart.com/#,10033619032,E09000033,West End,E05013808,51.51009342,-0.138237271,529295.0971999997,180660.9297000002
Hauser & Wirth 2,23 Saville Row,,,Westminster,http://www.hauserwirth.com/#,10033621621,E09000033,West End,E05013808,51.511485,-0.139218286,529223.0880000005,180813.94400000013
Great Western Studios,65 Alfred Street,,,Westminster,http://www.greatwesternstudios.com/#,10033624231,E09000033,Westbourne,E05013809,51.52068971,-0.194734461,525345.6546,181741.0535000004
Aktis Gallery,10-11 Park Place,,,Westminster,http://aktis-gallery.co.uk/#,10033625370,E09000033,St James's,E05013806,51.50574266,-0.13837141,529298.1019000001,180176.8836000003
"Pertwee,  Anderson & Gold",15 Bateman Street,,,Westminster,http://www.pertweeandersongold.com/#,10033628259,E09000033,West End,E05013808,51.51345343,-0.130662675,529811.1501000002,181047.96299999952
David Gill,2-4 King Street,,,Westminster,http://www.davidgillgallery.com/#,10033629513,E09000033,St James's,E05013806,51.50626107,-0.135338243,529507.1244000001,180239.88910000026
Whitfield Fine Art,1st floor,23 Dering Street,,Westminster,http://www.whitfieldfineart.com/#,10033630031,E09000033,West End,E05013808,51.51374527,-0.14394044,528889.0491000004,181056.9693
Thomas Dane Gallery,11 Duke Street,,,Westminster,http://www.thomasdanegallery.com/#,10033630669,E09000033,St James's,E05013806,51.50681063,-0.135964335,529462.1189000001,180299.89409999922
Victoria Miro Gallery II,14 St George Street,,,Westminster,http://www.victoria-miro.com/#,10033631243,E09000033,West End,E05013808,51.51238451,-0.14206434,529023.0652999999,180908.95380000025
Alison Jacques Gallery,16-18 Berners Street,,,Westminster,http://www.alisonjacquesgallery.com/,10033631411,E09000033,West End,E05013808,51.51696659,-0.134973061,529502.1128000002,181431.00060000084
Fold,158 New Cavendish Street,,,Camden,http://www.foldgallery.com/#,10033632030,E09000007,Bloomsbury,E05013653,51.52002532,-0.137861027,529293.0866,181766.03339999914
Annely Juda Fine Art,4th floor,23 Dering Street,,Westminster,http://www.annelyjudafineart.co.uk/#,10033633944,E09000033,West End,E05013808,51.51374527,-0.14394044,528889.0491000004,181056.9693
Gagosian Gallery 2,17-19 Davies Street,,,Westminster,http://www.gagosian.com/#,10033634159,E09000033,West End,E05013808,51.51054271,-0.146160507,528744.0363999996,180696.9364
The Sunday Painter,1st Floor,12-16 Blenheim Grove,,Southwark,http://www.thesundaypainter.co.uk/#,10090286666,E09000028,Rye Lane,E05011113,51.46921688,-0.06761387,534315.6618999997,176242.49990000017
Beers London,1 Baldwin Street,,,Hackney,http://beerslondon.com/#,10090548970,E09000012,Hoxton West,E05009378,51.52649653,-0.087306703,532781.4658000004,182576.1015000008
Pangolin London,90 York Way,,,Islington,http://www.pangolinlondon.com/#,10090550427,E09000019,Caledonian,E05013700,51.53448925,-0.119966009,530493.2106999997,183406.1713999994
William Benington,20 Arlington Way,,,Islington,http://williambeningtongallery.co.uk/#,10091004086,E09000019,St Peter's & Canalside,E05013711,51.52968989,-0.104519048,531578.3344999999,182900.12030000053
Maestro Arts,One Eastfields Avenue,,,Wandsworth,http://www.maestroarts.com/#,10091499728,E09000032,Thamesfield,E05014022,51.46135157,-0.196558984,525381.6431,175139.42060000077
Plus One Gallery,89-91 Pimlico Road,,,Wandsworth,http://www.plusonegallery.com/#,10091504329,E09000032,Falconbrook,E05014012,51.46263131,-0.183334547,526296.7346000001,175304.41939999908
Son Gallery,Unit 9C,133 Copeland Road,,Southwark,http://cargocollective.com/songallery/About,10091666064,E09000028,Rye Lane,E05011113,51.46949183,-0.06415312,534555.2131000003,176279.42669999972
ICN,96-98 Leord Street,,,Hackney,http://www.icn-global.com/#,10091782215,E09000012,Hoxton East & Shoreditch,E05009377,51.52407657,-0.080104287,533288.1209000004,182320.09469999932
Amstel Art Gallery,7 St George Wharf,,,Lambeth,http://amstelart.com/#,10091846195,E09000022,Vauxhall,E05014117,51.48484375,-0.124961977,530288.2182,177876.65750000067
Pace London 1,6 Burlington Gardens,,,Westminster,http://www.pacegallery.com/#,10091853844,E09000033,West End,E05013808,51.50915382,-0.138535006,529277.0963000003,180555.91970000044
Asia House,63 New Cavendish Street,,,Westminster,http://asiahouse.org/#,10091858261,E09000033,West End,E05013808,51.51919745,-0.144641359,528825.0362,181662.02600000054
Coningsby Gallery,30 Tottenham Street,Fitzrovia,,Camden,https://www.coningsbygallery.com/#,10091859525,E09000007,Bloomsbury,E05013653,51.51985559,-0.13453787,529524.1120999996,181753.0304000005
Blackhall Studios,73 Leord Street,,,Hackney,http://www.blackallstudios.com/#,10091941036,E09000012,Hoxton East & Shoreditch,E05009377,51.5243398,-0.081356182,533200.5115999999,182347.08620000072
Newport Street,3 Newport Street,,,Lambeth,http://www.newportstreetgallery.com/#,10093376049,E09000022,Kennington,E05014105,51.49291799,-0.11539545,530929.2915000003,178791.57349999994
Paul McPherson Gallery,77 Lassell Street,,,Greenwich,http://www.paulmcgallery.com/#,100020981999,E09000011,East Greenwich,E05014076,51.48418555,0.00345882,539206.2646000003,178039.6984000001
Galleries Goldstein,"Goodhood, 20 Coronet Street",,,Hackney,http://galleriesgoldstein.com/#,100021034288,E09000012,Hoxton East & Shoreditch,E05009377,51.52671251,-0.080708531,533238.5131000001,182612.1144999992
Danielle Arud,123 Kennington Road,,,Lambeth,http://www.daniellearnaud.com/#,100021856991,E09000022,Kennington,E05014105,51.4942894,-0.108869727,531378.3406999996,178955.75689999945
Caroline Wiseman,26 Lansdowne Gardens,,,Lambeth,http://www.carolinewiseman.com/#,100021862472,E09000022,Stockwell West & Larkhall,E05014111,51.47606391,-0.124832425,530322.1984999999,176900.5547000002
Lisson Gallery 2,27 Bell St,Marylebone,,Westminster,http://www.lissongallery.com/#,100022725884,E09000033,Church Street,E05013794,51.52039326,-0.168076534,527195.8573000003,181754.04419999942
Rossi & Rossi,"21 Georgian House,",10 Bury Street,,Westminster,http://www.rossirossi.com/#,100022730755,E09000033,St James's,E05013806,51.50628997,-0.136590877,529420.1147999996,180240.88910000026
Fiumano Fine Art,27 Conught Street,,,Westminster,http://www.fiumanofineart.com/#,100022738339,E09000033,Hyde Park,E05013796,51.51392473,-0.163910995,527502.8970999997,181041.97509999946
CNB Gallery,32 Rivington Street,,,Hackney,http://cnbgallery.com/#,100022932983,E09000012,Hoxton East & Shoreditch,E05009377,51.52534361,-0.080045214,533288.5197999999,182461.09899999946
Red Gallery,3 Rivington Street,,,Hackney,http://www.redgallerylondon.com/#,100022933139,E09000012,Hoxton East & Shoreditch,E05009377,51.52565809,-0.081675622,533174.5076000001,182493.10050000064
Sigl Gallery,32 Paul Street,,,Hackney,http://www.signalgallery.com/#,100022933332,E09000012,Hoxton East & Shoreditch,E05009377,51.52304389,-0.082405439,533131.5056999996,182201.0691999998
The Residence,229 Victoria Park Road,,,Hackney,http://www.residence-gallery.com/#,100023024966,E09000012,Victoria,E05009386,51.53781866,-0.042557202,535851.7779000001,183917.30509999953
Mercer Chance,253 Hoxton Street,,,Hackney,http://www.mercerchance.co.uk/#,100023135423,E09000012,Hoxton East & Shoreditch,E05009377,51.53336585,-0.078943348,533341.5163000003,183355.19769999944
Daniel Blau,51 Hoxton Square,,,Hackney,http://www.danielblau.com/#,100023135514,E09000012,Hoxton East & Shoreditch,E05009377,51.52666246,-0.08007436,533282.6478000004,182607.7039999999
Waterside Contemporary,2 Clunbury Street,,,Hackney,http://waterside-contemporary.com/#,100023135532,E09000012,Hoxton West,E05009378,51.5315104,-0.083722304,533015.4852,183140.16359999962
renj Art Gallery,94 Alexandra Park Road,,,Haringey,http://www.narenj.co.uk/#,100023143066,E09000014,Alexandra Park,E05013585,51.59785152,-0.137075983,529127.0960999997,190421.91929999925
Highgate Contemporary Art,26 Highgate High Street,,,Camden,http://www.highgateart.com/#,100023196853,E09000007,Highgate,E05013661,51.57011295,-0.144848997,528667.0053000003,187323.57330000028
Morley College Gallery,61 Westminster Bridge Road,,,Southwark,https://www.morleycollege.ac.uk/facilities/the-gallery#,100023225348,E09000028,St George's,E05011114,51.49736611,-0.108367728,531404.3405999998,179298.78879999928
Gasworks Gallery,155 Vauxhall Street,,,Lambeth,http://www.gasworks.org.uk/#,100023230142,E09000022,Kennington,E05014105,51.48462055,-0.113850591,531060.301,177871.6512000002
Blackheath Gallery,34a Tranquil Vale,,,Greenwich,http://www.blackheath-gallery.co.uk/#,100023267656,E09000011,Blackheath Westcombe,E05014073,51.46587877,0.010547457,539754.3483999996,176017.4835000001
Bearspace,152 Deptford High Street,,,Lewisham,http://www.bearspace.co.uk/#,100023280386,E09000023,Deptford,E05013719,51.47898075,-0.024250769,537298.0155999996,177408.6445000004
Foss Fine Art,113b Northcote Road,,,Wandsworth,http://fossfineart.com/#,100023304718,E09000032,Northcote,E05014016,51.45655973,-0.163651714,527680.8650000002,174663.33929999918
Northcote Gallery Battersea,110 Northcote Road,,,Wandsworth,http://www.northcotegallery.com/#,100023304739,E09000032,Northcote,E05014016,51.45636157,-0.164206711,527642.8607999999,174640.33750000037
Kristin Hjellegjerde,533 Old York Road,,,Wandsworth,http://kristinhjellegjerde.com/#,100023326939,E09000032,Wandsworth Town,E05014028,51.45930095,-0.187224359,526035.7043000003,174927.38869999908
John Adams Fine Art,200 Ebury Street,,,Westminster,http://www.johnadamsfineart.com/#,100023346246,E09000033,Knightsbridge & Belgravia,E05013797,51.49045557,-0.151571299,528425.0181999998,178453.72580000013
Eleven,11 Eccleston Street,,,Westminster,http://www.elevenfineart.com/#,100023346410,E09000033,Pimlico North,E05013802,51.49382757,-0.146406592,528774.0563000003,178837.76099999994
The Osborne Studio Gallery,2 Motcomb Street,,,Westminster,http://www.osg.uk.com/#,100023348455,E09000033,Knightsbridge & Belgravia,E05013797,51.49869392,-0.155013173,528162.9848999996,179363.8139999993
La Galleria,30 Royal Opera Arcade,Pall Mall,,Westminster,http://www.lagalleria.org/#,100023349436,E09000033,St James's,E05013806,51.50718811,-0.130299445,529854.1613999996,180351.8967000004
GRAD,3-4a Little Portland Street,,,Westminster,http://www.grad-london.com/#,100023466396,E09000033,West End,E05013808,51.51692373,-0.139068675,529218.0817,181419.0014999993
Stephen Wiltshire Gallery,5 Royal Opera Arcade,,,Westminster,http://www.stephenwiltshire.co.uk/london_gallery.aspx#,100023349482,E09000033,St James's,E05013806,51.50718677,-0.130491755,529840.8200000003,180351.4068
Panter and Hall,27 Bury Street,,,Westminster,http://www.panterandhall.com/#,100023349526,E09000033,St James's,E05013806,51.50661696,-0.131706359,529758.1514999997,180285.89130000025
Alan Cristea Gallery,43 Pall Mall,,,Westminster,http://www.alancristea.com/#,100023349532,E09000033,St James's,E05013806,51.50557485,-0.134602456,529560.1309000002,180164.8816999998
Malcolm Fairley,40 Bury Street,,,Westminster,http://www.malcolmfairley.com/#,100023349671,E09000033,St James's,E05013806,51.50585856,-0.13660848,529420.1151999999,180192.88480000012
Paisnel Gallery,9 Bury Street,,,Westminster,http://www.paisnelgallery.co.uk/#,100023349896,E09000033,St James's,E05013806,51.5062448,-0.136578309,529421.1149000004,180235.8883999996
Sladmore,57 Jermyn Street,,,Westminster,http://www.sladmore.com/#,100023349966,E09000033,St James's,E05013806,51.50724689,-0.13794979,529323.1031,180344.8998000007
Chris Beetles,8 & 10 Ryder Street,,,Westminster,http://www.chrisbeetles.com/#,100023350002,E09000033,St James's,E05013806,51.50661513,-0.136678491,529413.1136999996,180276.89250000007
Photofusion Gallery,17A Electric Ln,Brixton,,Lambeth,http://www.photofusion.org/photography-exhibitions/#,100023388443,E09000022,Brixton Windrush,E05014098,51.46135658,-0.11233368,531232.2725999998,175287.38929999992
Brixton Art Gallery,35 Brixton Station Road,,,Lambeth,http://www.brixtonartgallery.co.uk/#,100023388518,E09000022,Brixton Windrush,E05014098,51.46330407,-0.111518999,531283.2805000003,175505.40909999982
Two Temple Place,2 Temple Place,,,City of London,http://www.twotempleplace.org/#,100023433098,E09000001,Farringdon Without,E05009305,51.51109098,-0.11063857,531207.3060999997,180820.93180000037
Atlas Gallery,49 Dorset Street,,,Westminster,http://www.atlasgallery.com/#,100023460982,E09000033,Marylebone,E05013801,51.51899084,-0.153774859,528191.9671999998,181623.02600000054
Fashion Space Gallery,London College of Fashion,20 John Princes St,,Westminster,http://www.fashionspacegallery.com/#,100023463131,E09000033,West End,E05013808,51.51513066,-0.141693122,529041.0642999997,181214.98310000077
Hay Hill Gallery,35 Baker Street,,,Westminster,http://www.hayhillgallery.com/#,100023463338,E09000033,Marylebone,E05013801,51.51744211,-0.154303249,528159.6552999998,181449.88020000048
A&D Gallery,51 Chiltern Street,,,Westminster,http://www.aanddgallery.com/#,100023463458,E09000033,Marylebone,E05013801,51.5194632,-0.154072901,528169.9643999999,181675.03160000034
Pi Artworks,55 Eastcastle Street,,,Westminster,http://www.piartworks.com/#,100023466780,E09000033,West End,E05013808,51.51590312,-0.13653005,529397.1024000002,181309.9899000004
Pilar Corrias,54 Eastcastle Street,,,Westminster,http://www.pilarcorrias.com/#,100023466935,E09000033,West End,E05013808,51.5158955,-0.136616849,529391.1018000003,181308.98919999972
Art First,21 Eastcastle Street,,,Westminster,http://www.artfirst.co.uk/#,100023466981,E09000033,West End,E05013808,51.51630551,-0.136383892,529406.1029000003,181354.99430000037
ncy Victor,6 Charlotte Pl,Fitzrovia,,Camden,http://www.nancyvictor.com/#,100023467162,E09000007,Bloomsbury,E05013653,51.5182899,-0.134486531,529532.1146999998,181579.0145999994
Gallery Libby Sellers,41-42 Berners Street,,,Westminster,http://www.libbysellers.com/#,100023467596,E09000033,West End,E05013808,51.51770347,-0.136067345,529424.1035000002,181511.00850000046
Ronchini Gallery,22 Dering Street,,,Westminster,http://www.ronchinigallery.com/#,100023470794,E09000033,West End,E05013808,51.51374527,-0.14394044,528889.0491000004,181056.9693
Hauser & Wirth 1,196A Piccadilly,,,Westminster,http://www.hauserwirth.com/#,100023470962,E09000033,St James's,E05013806,51.50823625,-0.135689957,529477.1190999998,180458.90949999914
Anthony Reynolds Gallery,60 Great Marlborough Street,,,Westminster,http://www.anthonyreynolds.com/#,100023471398,E09000033,West End,E05013808,51.51408978,-0.135609492,529466.1118000001,181109.97089999914
Flowers Gallery Central,21 Cork Street,,,Westminster,http://www.flowersgallery.com/#,100023473240,E09000033,West End,E05013808,51.50962705,-0.13945254,529212.0887000002,180606.92459999956
Erskine Hall & Coe,15 Royal Arcade,28 Old Bond St,,Westminster,http://www.erskinehallcoe.com/#,100023473300,E09000033,West End,E05013808,51.50856688,-0.140086644,529171.0851999996,180487.91410000063
David Zwimer,24 Grafton Street,,,Westminster,http://www.davidzwirner.com/#,100023473310,E09000033,West End,E05013808,51.50896583,-0.141425169,529077.0745000001,180529.9185000006
Colghi,15 Old Bond Street,,,Westminster,http://www.colnaghi.com/#,100023473356,E09000033,West End,E05013808,51.50854951,-0.138992012,529247.0935000004,180487.91330000013
Gazelli Art House,39 Dover Street,,,Westminster,http://gazelliarthouse.com/#,100023473417,E09000033,West End,E05013808,51.50781388,-0.140809096,529123.0806999998,180402.9059999995
SprÃ¼th Magers,7 Grafton Street,,,Westminster,http://www.spruethmagers.com/#,100023473419,E09000033,West End,E05013808,51.50948124,-0.142168061,529024.0681999996,180585.92390000075
D-Contemporary,23 Grafton Street,,,Westminster,http://dcontemporary.com/#,100023473421,E09000033,West End,E05013808,51.50902966,-0.141480221,529073.074,180536.91939999908
Erarta Galleries,8 Berkeley Street,,,Westminster,http://www.erartagalleries.com/london.html#,100023473659,E09000033,St James's,E05013806,51.5073958,-0.141099945,529104.0789999999,180355.90240000002
Sladmore Contemporary,32 Bruton Place,,,Westminster,http://www.sladmore.com/#,100023473811,E09000033,West End,E05013808,51.5105464,-0.143551607,528925.0563000003,180701.93510000035
Lefevre Fine Art,31 Bruton Street,,,Westminster,http://www.lefevrefineart.com/#,100023474091,E09000033,West End,E05013808,51.51012443,-0.143597589,528923.0565,180654.93060000055
Sophia Contemporary,11 Grosvenor Street,,,Westminster,http://sophiacontemporary.com/#,100023474136,E09000033,West End,E05013808,51.51165317,-0.144155207,528880.0502000004,180823.9472000003
The Fine Art Society,148 New Bond Street,,,Westminster,http://faslondon.com/#,100023474398,E09000033,West End,E05013808,51.5107591,-0.142216958,529017.0662000002,180727.93740000017
Gimpel Fils,30 Davies Street,,,Westminster,http://www.gimpelfils.com/#,100023474837,E09000033,West End,E05013808,51.51144217,-0.146167228,528741.0351,180796.9456999991
Gallery Ele Shchuki,10 Lees Place,,,Westminster,http://galleryelenashchukina.com/#,100023475032,E09000033,West End,E05013808,51.5116366,-0.15278946,528280.9844000004,180806.94889999926
Sadie Coles HQ Davies Street,1 Davies Street,,,Westminster,http://www.sadiecoles.com/#,100023475710,E09000033,West End,E05013808,51.50805762,-0.149965329,528487.0108000003,180413.9110000003
Hamiltons Gallery,13 Carlos Place,,,Westminster,http://www.hamiltonsgallery.com/#,100023475924,E09000033,West End,E05013808,51.51011892,-0.148368465,528592.0202000001,180645.9321999997
Galeries Bartoux,104 New Bond Street,,,Westminster,http://www.galeries-bartoux.com/en/#,100023476528,E09000033,West End,E05013808,51.51303628,-0.144603469,528845.0449999999,180976.96220000088
Salon Contemporary,82 Westbourne Grove,,,Westminster,http://www.saloncontemporary.com/#,100023482451,E09000033,Bayswater,E05013793,51.51485061,-0.191664496,525574.6858000001,181096.9918000009
Thomas & Paul,20 Bristol Gardens,,,Westminster,http://www.thomasandpaul.com/#,100023513233,E09000033,Little Venice,E05013799,51.52256197,-0.184352468,526060.7313000001,181967.0702999998
Greenwich Printmakers Gallery,1a Greenwich Market,,,Greenwich,http://www.greenwich-printmakers.org.uk/#,100023537574,E09000011,Greenwich Park,E05014081,51.48085705,-0.007576419,538450.1617999999,177648.67049999908
The Invisible Line,"87 Dalston Lane,",,,Hackney,http://www.whitechapelgallery.org/first-thursdays/galleries/invisible-line-gallery/,100023545364,E09000012,Dalston,E05009370,51.54735022,-0.067405863,534100.6113,184931.41569999978
Fishbar,176 Dalston Lane,,,Hackney,http://fishbar.ph/#,100023545393,E09000012,Hackney Central,E05009372,51.54769047,-0.063496726,534370.6419000002,184976.4257999994
Rowing,2 Leswin Place,,,Hackney,http://www.rowingprojects.com/#,100023546708,E09000012,Stoke Newington,E05009385,51.55752194,-0.070682623,533843.6131999996,186056.52290000021
ContiniArtUK,105 New Bond Street,,,Westminster,http://www.continiartuk.com/#,100023608426,E09000033,West End,E05013808,51.51295402,-0.144520329,528851.0456999997,180967.9609999992
Max Wigram Gallery,106 New Bond Street,,,Westminster,http://www.maxwigram.com/#,100023608426,E09000033,West End,E05013808,51.51295402,-0.144520329,528851.0456999997,180967.9609999992
Timothy Taylor Gallery,15 Carlos Place,,,Westminster,http://www.timothytaylorgallery.com/#,100023616387,E09000033,West End,E05013808,51.51009059,-0.148283137,528598.0208999999,180642.9316000007
Andor Gallery,237 Hackney Road,,,Tower Hamlets,http://www.creativeandorcultural.com/#,100023649875,E09000030,Weavers,E05009335,51.53081191,-0.068553471,534069.5937999999,183090.1877999995
EXHIBIT at Golden Lane Estate,20 Goswell Road,,,City of London,http://www.exhibit-goldenlane.com/#,200000072012,E09000001,Cripplegate,E05009302,51.52193065,-0.095773228,532207.4099000003,182053.03759999946
The Sassoon Gallery,Arch 213 Blenheim Grove,Peckham,,Southwark,http://www.thesassoongallery.co.uk/#,200003492347,E09000028,Rye Lane,E05011113,51.46897371,-0.068548339,534251.4733999996,176213.74620000087
Crypt Museum,Byward Street,,,Tower Hamlets,http://www.allhallowsbythetower.org.uk/visit/crypt/,200000075582,E09000030,St Katharine's & Wapping,E05009330,51.50881823,-0.0775982,533506.5596000003,180627.91569999978
Brocket Gallery,16 Windmill Row,,,Lambeth,http://www.brocketgallery.com/#,200000468294,E09000022,Kennington,E05014105,51.48650486,-0.110229078,531306.3293000003,178087.67170000076
Orso Major Gallery,19 Lower Marsh,,,Lambeth,http://www.orsomajor.com/#,200000471760,E09000022,Waterloo & South Bank,E05014118,51.5000865,-0.111425214,531184.3139000004,179595.8183999993
Man & Eve,119-120 Lower Marsh,,,Lambeth,http://www.manandeve.co.uk/#,200000471832,E09000022,Waterloo & South Bank,E05014118,51.500296,-0.11158947,531172.3124000002,179618.82090000063
Clapham Art Gallery,Unit 02,40-48 Bromellâ€™s Road,,Lambeth,http://www.claphamartgallery.com/#,200000520874,E09000022,Clapham East,E05014100,51.46213347,-0.136720207,529536.0779999997,175330.3936999999
Victoria Miro Gallery I,16 Wharf Road,,,Hackney,http://www.victoria-miro.com/#,200002432213,E09000012,Hoxton West,E05009378,51.52981876,-0.093410366,532348.4576000003,182934.47890000045
Bischoff/Weiss,14a Hay Hill,,,Westminster,http://www.bischoffweiss.com/#,200002817730,E09000033,West End,E05013808,51.50849929,-0.142063888,529034.0702999998,180476.91339999996
Poppy Sebire,All Hallows Hall,6 Copperfield Street,,Southwark,http://www.poppysebire.com/#,200003353342,E09000028,Borough & Bankside,E05011095,51.5026559,-0.095683504,532269.4303000001,179909.84100000001
White Cube,144-152 Bermondsey Street,,,Southwark,http://whitecube.com/#,200003362685,E09000028,London Bridge & West Bermondsey,E05011104,51.49893711,-0.081068884,533294.5466999998,179522.80110000074
Flat Time House,210 Bellenden Road,,,Southwark,http://flattimeho.org.uk/#,200003391772,E09000028,Rye Lane,E05011113,51.46558419,-0.072576615,533981.6162999999,175829.45820000023
Arch Collective,Arch 12,Raymouth Road,,Southwark,http://www.archcollective.co.uk/#,200003401561,E09000028,North Bermondsey,E05011106,51.49160932,-0.057705715,534937.7329000002,178750.73839999922
Menier Gallery,51 Southwark Street,,,Southwark,http://www.meniergallery.co.uk/#,200003495859,E09000028,Borough & Bankside,E05011095,51.50411689,-0.092610677,532478.4524999997,180077.85529999994
Jerwood Space Gallery,171 Union Street,,,Southwark,http://www.jerwoodspace.co.uk/#,200003496580,E09000028,Borough & Bankside,E05011095,51.50309902,-0.09749519,532142.4156999998,179955.84699999914
Hanh Barry Gallery,"Unit 9i, 133 Copeland Road",,,Southwark,http://www.hannahbarry.com/#,200003497923,E09000028,Rye Lane,E05011113,51.46949183,-0.06415312,534555.2131000003,176279.42669999972
The Wapping Project Bankside,65 Hopton Street,,,Southwark,http://thewappingprojectbankside.com/#,200003498823,E09000028,Borough & Bankside,E05011095,51.50693554,-0.100592454,531916.3881999999,180376.8861999996
Contemporary Applied Arts,6 Paddington Street,W1U 5QG,,Westminster,http://www.caa.org.uk/#,100023463691,E09000033,Marylebone,E05013801,51.520921,-0.15255372,528271.2642000001,181839.80069999956
Cardi Gallery London,22 Grafton Street,,,Westminster,https://cardigallery.com/,100023473432,E09000033,West End,E05013808,51.509603,-0.14314012,528956.2721999995,180597.7522
Maureen Paley,60 Three Colts Lane,E2 6GQ,,Tower Hamlets,http://www.maureenpaley.com/#,See notes,E09000030,St Peter's,E05009331,51.52459,-0.05566,534982.2490999997,182422.01300000027
Arebyte,Java House,7 Botanic Square,,Tower Hamlets,http://www.arebyte.com/#,6703964,E09000030,Blackwall & Cubitt Town,E05009318,51.511286,0.005352869,539255.1113,181056.8370999992
Modern Art,7 Bury Street,London,,Westminster,,100023350006,E09000033,St James's,E05013806,51.506691,-0.13811417,529313.2693999996,180282.7940999996
Michael Hoppen Gallery,"Unit 10, Pall Mall Deposit",124-128 Barlby Road,,Kensington and Chelsea,http://www.michaelhoppengallery.com/#,217101233,E09000020,Dalgarno,E05009394,51.523233,-0.21889938,523662.33249999955,181982.79609999992
London Mithraeum Bloomberg SPACE,12 Wallbrook,EC4N 8AA,,City of London,http://www.bloombergspace.com/#,200000074797,E09000001,Cordwainer,E05009300,51.51242,-0.090595407,532594.2105999999,181004.81289999932
Parasol unit,32 Fitzroy Square,W1T 6EX,,Camden,http://www.parasol-unit.org/#,5087335,E09000007,Bloomsbury,E05013653,51.522404,-0.14057255,529098.2496999996,182025.7628000006
Five Years,Unit 2B1,Boothby Road,,Islington,http://www.fiveyears.org.uk/#,5300030666,E09000019,Junction,E05013707,51.565714,-0.13163513,529595.2081000004,186857.6958000008
Rocket Gallery,4-6 Sheep Lane,E8 4QS ,,Hackney,http://www.rocketgallery.com/#,10008322480,E09000012,London Fields,E05009381,51.535021,-0.060076278,534645.1319000004,183573.83860000037
Unit G Gallery,Vittoria Wharf,10 Stour Road,,Tower Hamlets,http://unitg.london/gallery/#,See notes,E09000030,Bow East,E05009319,51.53968,-0.02122,537325.8561000004,184164.05450000055
BSMT Space,529 Kingsland Road,E8 4AR,,Hackney,http://www.bsmt.co.uk/#,100023018345,E09000012,De Beauvoir,E05009371,51.54575,-0.075975007,533511.1579,184737.78079999983
Workplace Gallery,40 Margaret Street,W1G 0JH,,Westminster,http://www.workplacegallery.co.uk/#,100023466896,E09000033,West End,E05013808,51.516225,-0.14275555,528964.2603000002,181334.80409999937
