id_terraza,id_local,id_distrito,nombreDistrito,barrio,tipoVia,nombreCalle,portal,codPostal,coordenadaX,coordenadaY,situacion,rotulo,superficie,horaApertura,horaCierre,mesas,sillas
A5.03_S6_M2_I2541,B6F&D_X441726_Y4476384,SALAM,SALAMANCA,CASTELLANA,CALLE,HERMANOS BECQUER,6,28006,441725.59,4476383.52,Abierto,BECQUER 6 FOOD & DRINKS,5.03,10:00:00,02:30:00,2,6
A17.57_S22_M9_I2544,LM_X442475_Y4474250,RETIR,RETIRO,IBIZA,AVENIDA,MENENDEZ PELAYO,47,28009,442474.58,4474249.51,Abierto,LAS MURALLAS,17.57,10:00:00,02:30:00,9,22
A12.88_S32_M8_I2545,MC_X441345_Y4473833,RETIR,RETIRO,LOS JERONIMOS,CALLE,RUIZ DE ALARCON,27,28014,441344.58,4473832.52,Abierto,MURILLO CAFE,12.88,08:00:00,01:30:00,8,32
A50.05_S48_M16_I2546,SI_X442962_Y4474363,RETIR,RETIRO,IBIZA,CALLE,IBIZA,52,28009,442961.58,4474362.5,Abierto,SIN INFORMAR,50.05,10:00:00,02:30:00,16,48
A21.96_S24_M8_I2547,PDJ_X443198_Y4474345,RETIR,RETIRO,IBIZA,CALLE,IBIZA,74,28009,443197.58,4474344.5,Abierto,PARADOR DEL JAMON,21.96,10:00:00,02:30:00,8,24
A8.5_S11_M4_I2549,LCDC_X446090_Y4473223,MORAT,MORATALAZ,MARROQUINA,AVENIDA,DOCTOR GARCIA TAPIA,208,28030,446089.55,4473223.46,Abierto,LA CASITA DE CARLOTA,8.5,10:00:00,01:00:00,4,11
A4.68_S6_M2_I2550,ECDL_X440061_Y4475406,CENTR,CENTRO,UNIVERSIDAD,CALLE,SAN BERNARDO,73,28015,440060.6,4475405.53,Abierto,EL CHOCOLATE DE LORO,4.68,10:00:00,02:30:00,2,6
A36.91_S32_M16_I2551,SC_X0_Y0,CENTR,CENTRO,SOL,CALLE,GRAN VIA,39,28013,0,0,Baja Reunificación,STARBUCKS COFFEE,36.91,10:00:00,02:30:00,16,32
A9_S12_M5_I2552,BRM_X440816_Y4473281,CENTR,CENTRO,EMBAJADORES,CALLE,DOCTOR PIGA,21,28012,440815.59,4473280.52,Abierto,BAR RESTAURANTE MAISHA,9,10:00:00,02:00:00,5,12
A24_S29_M9_I2553,LP_X439711_Y4473709,CENTR,CENTRO,PALACIO,CALLE,CAVA BAJA,42,28005,439710.59,4473708.53,Abierto,LA POTENTE,24,10:00:00,01:30:00,9,29
A10.17_S14_M4_I2554,MDLT_X439912_Y4474078,CENTR,CENTRO,SOL,CALLE,CAVA DE SAN MIGUEL,15,28005,439911.59,4474077.53,Abierto,MESON DE LA TORTILLA,10.17,10:00:00,02:00:00,4,14
A7.56_S10_M4_I2555,M_X440616_Y4473893,CENTR,CENTRO,CORTES,PLAZA,MATUTE,12,28012,440615.59,4473892.53,Abierto,MATUTE,7.56,10:00:00,01:30:00,4,10
A13.5_S17_M5_I2557,LP_X441787_Y4475634,SALAM,SALAMANCA,CASTELLANA,CALLE,CLAUDIO COELLO,75,28001,441786.59,4475633.52,Abierto,LA PERCHA,13.5,10:00:00,02:30:00,5,17
A40.51_S34_M15_I2558,CCR_X438734_Y4474830,MONCL-ARAVA,MONCLOA - ARAVACA,CASA DE CAMPO,PASEO,FLORIDA,21,28008,438733.6,4474829.54,Abierto,CAFE CANELA RESTAURANTE,40.51,10:00:00,02:30:00,15,34
A11.52_S16_M8_I2559,BCS_X440074_Y4470055,USERA,USERA,PRADOLONGO,CALLE,CRISTO DE LA VICTORIA,211,28026,440073.57,4470054.52,Abierto,BAR CERVECERIA SEVILLA,11.52,10:00:00,02:30:00,8,16
A113.16_S40_M10_I2560,CZT_X440106_Y4466831,VILLA,VILLAVERDE,SAN ANDRES,CALLE,ALCOCER,45,28021,440105.54,4466830.51,Abierto,CAFETERIA ZAMPA TAPAS,113.16,08:00:00,01:30:00,10,40
A25.92_S32_M8_I2561,BLP_X441385_Y4466244,VILLA,VILLAVERDE,SAN CRISTOBAL,CALLE,BENIFERRI,41,28021,441384.52,4466243.5,Abierto,BAR LAS PALMERAS,25.92,08:00:00,01:30:00,8,32
A7.11_S12_M6_I2564,BLA_X450536_Y4477998,BARAJ,BARAJAS,AEROPUERTO,CALLE,PRADOLUENGO,124,28042,450535.57,4477998.39,Abierto,BAR LOS AMIGOS,7.11,10:00:00,02:30:00,6,12
A31.25_S30_M12_I2565,EM_X439989_Y4483880,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,MIRASIERRA,AVENIDA,MONASTERIO DE SILOS,20,28049,439988.64,4483879.56,Abierto,EL MORDISCO,31.25,10:00:00,02:30:00,12,30
A93.2_S64_M32_I2566,M_X442211_Y4478902,CHAMA,CHAMARTIN,NUEVA ESPAÑA,AVENIDA,ALBERTO ALCOCER,37,28016,442210.6,4478901.52,Abierto,MCDONALD'S,93.2,10:00:00,02:30:00,32,64
A114.38_S62_M16_I2567,BR_X441610_Y4478556,CHAMA,CHAMARTIN,HISPANOAMERICA,CALLE,DOCTOR FLEMING,7,28036,441609.6,4478555.52,Abierto,BAR RESTAURANTE,114.38,08:00:00,01:30:00,16,62
A14.4_S16_M4_I2568,RF_X441401_Y4482462,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,VALVERDE,AVENIDA,CARDENAL HERRERA ORIA,43,28034,441400.62,4482461.54,Abierto,RESTAURANTE FENIX,14.4,09:00:00,02:30:00,4,16
A19.8_S12_M6_I2569,P_X438989_Y4472916,ARGAN,ARGANZUELA,IMPERIAL,CALLE,SANGARCIA,3,28005,438988.6,4472915.54,Abierto,PIZZAREZZO,19.8,08:00:00,01:30:00,6,12
A10.8_S14_M7_I2570,TBLD_X439518_Y4475259,MONCL-ARAVA,MONCLOA - ARAVACA,ARGUELLES,CALLE,PRINCESA,13,28008,439517.6,4475258.54,Abierto,TORO BURGER LOUNGE DESIGN,10.8,10:00:00,02:30:00,7,14
A33.19_S36_M10_I2571,E3_X443456_Y4484119,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,VALVERDE,CALLE,SIERRA DE ATAPUERCA,39,28050,443455.62,4484118.52,Abierto,EL 39,33.19,10:00:00,02:30:00,10,36
A27.12_S20_M10_I2573,LM_X439982_Y4483881,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,MIRASIERRA,AVENIDA,MONASTERIO DE SILOS,20,28049,439981.64,4483880.56,Abierto,LA MENDOZINA,27.12,10:00:00,02:30:00,10,20
A14.94_S20_M5_I2575,LMP_X439624_Y4481450,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,EL PILAR,PLAZA,CIEZA,1,28034,439623.63,4481449.56,Abierto,LA MESA PUESTA,14.94,10:00:00,02:30:00,5,20
A13.9_S22_M6_I2576,KK_X438989_Y4481396,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,PEÑA GRANDE,CALLE,ISLA DE TAVIRA,36,28035,438988.63,4481395.56,Abierto,KEBAB KEBABISH,13.9,10:00:00,02:30:00,6,22
A30.39_S40_M10_I2577,BF_X439433_Y4479507,MONCL-ARAVA,MONCLOA - ARAVACA,VALDEZARZA,PLAZA,ALCIRA,12,28039,439432.62,4479506.55,Abierto,BAR FELIX,30.39,10:00:00,02:30:00,10,40
A38.88_S48_M12_I2579,HP_X440425_Y4473974,CENTR,CENTRO,CORTES,PLAZA,ANGEL,12,28012,440424.59,4473973.53,Abierto,HOSTAL  PERSAL,38.88,10:00:00,01:30:00,12,48
A14.94_S19_M6_I2580,HY_X440614_Y4473323,CENTR,CENTRO,EMBAJADORES,CALLE,ARGUMOSA,7,28012,440613.59,4473322.52,Abierto,HELADERIA YOLI,14.94,10:00:00,02:00:00,6,19
A19.98_S27_M8_I2582,BLPDL_X440652_Y4473315,CENTR,CENTRO,EMBAJADORES,CALLE,ARGUMOSA,9,28012,440651.59,4473314.52,Abierto,BAR LA PLAYA DE LAVAPIES,19.98,10:00:00,02:00:00,8,27
A18.54_S23_M6_I2584,T_X444517_Y4474844,CIUDA-LINEA,CIUDAD LINEAL,VENTAS,CALLE,MARIA TERESA SAENZ DE HEREDIA,10,28017,444516.57,4474844.48,Abierto,TAPAME,18.54,08:00:00,01:30:00,6,23
A32.31_S46_M16_I2585,M_X445053_Y4476140,CIUDA-LINEA,CIUDAD LINEAL,QUINTANA,CALLE,VIRGEN DEL SAGRARIO,3,28027,445052.57,4476140.47,Abierto,MONTEMAYOR,32.31,08:00:00,01:30:00,16,46
A88.85_S70_M19_I2587,CR_X444720_Y4476634,CIUDA-LINEA,CIUDAD LINEAL,CONCEPCION,PLAZA,VIRGEN DEL ROMERO,1,28027,444719.58,4476634.48,Abierto,CAFETERIA ROMAN,88.85,10:00:00,01:30:00,19,70
A38.48_S64_M16_I2588,SL_X444717_Y4476639,CIUDA-LINEA,CIUDAD LINEAL,CONCEPCION,PLAZA,VIRGEN DEL ROMERO,2,28027,444716.58,4476639.48,Abierto,SALONES LASO,38.48,08:00:00,01:30:00,16,64
A67.91_S48_M15_I2589,CI_X444773_Y4476670,CIUDA-LINEA,CIUDAD LINEAL,CONCEPCION,PLAZA,VIRGEN DEL ROMERO,8,28027,444772.58,4476670.48,Abierto,CASA IVAN,67.91,10:00:00,01:30:00,15,48
A16.02_S21_M8_I2592,CL_X444828_Y4476554,CIUDA-LINEA,CIUDAD LINEAL,CONCEPCION,CALLE,VIRGEN DEL SAGRARIO,30,28027,444827.57,4476554.48,Abierto,CAFETERIA LUZON,16.02,08:00:00,01:30:00,8,21
A11.7_S15_M5_I2594,BY_X444562_Y4476607,CIUDA-LINEA,CIUDAD LINEAL,SAN PASCUAL,CALLE,VIRGEN DEL VAL,9,28027,444561.58,4476607.48,Abierto,BAR YOLANDA,11.7,08:00:00,01:30:00,5,15
A29.16_S27_M9_I2595,KDK_X442701_Y4476364,SALAM,SALAMANCA,GUINDALERA,CALLE,FRANCISCO SILVELA,70,28028,442700.58,4476363.51,Abierto,KING DONER KEBAD,29.16,10:00:00,00:00:00,9,27
A12.96_S11_M5_I2598,BV_X442715_Y4476346,SALAM,SALAMANCA,GUINDALERA,CALLE,FRANCISCO SILVELA,68,28028,442714.58,4476345.51,Abierto,BAR VALLADARES,12.96,08:00:00,00:00:00,5,11
A62.72_S72_M20_I2599,BLV_X440766_Y4467506,VILLA,VILLAVERDE,LOS ANGELES,CALLE,LA DEL MANOJO DE ROSAS,64,28041,440765.54,4467505.51,Abierto,BAR LA VEGA,62.72,08:00:00,01:30:00,20,72
A19.44_S24_M6_I2600,BLT_X440070_Y4466550,VILLA,VILLAVERDE,SAN ANDRES,PASEO,TALLERES,68,28021,440069.54,4466549.51,Abierto,BAR LA TERRAZA,19.44,08:00:00,01:30:00,6,24
A19.92_S26_M10_I2602,BM_X439040_Y4480450,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,PEÑA GRANDE,CALLE,LA HIRUELA,1,28035,439039.63,4480449.56,Abierto,BAR MEDINA,19.92,09:00:00,02:30:00,10,26
A49.13_S56_M28_I2603,GR_X438966_Y4480820,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,PEÑA GRANDE,CALLE,CANDIDO MATEOS,31,28035,438965.63,4480819.56,Abierto,GINOS RISTORANTE,49.13,10:00:00,02:30:00,28,56
A42.54_S50_M18_I2604,T_X442853_Y4484385,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,VALVERDE,CALLE,CAPISCOL,4,28050,442852.63,4484384.53,Abierto,THINK,42.54,08:00:00,01:30:00,18,50
A7.7_S20_M10_I2606,8GX_X443485_Y4484432,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,VALVERDE,CALLE,MIRALLOS,4,28050,443484.63,4484431.52,Abierto,80º GASTRO XS,7.7,08:00:00,01:30:00,10,20
A34.96_S36_M13_I2608,BCHR_X441242_Y4482929,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,VALVERDE,CALLE,MOLINS DE REY,4,28034,441241.63,4482928.55,Abierto,BAR CAFETERIA HERMANOS RODRIGUEZ,34.96,08:00:00,01:30:00,13,36
A19.44_S24_M6_I2609,CA_X441242_Y4482953,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,VALVERDE,CALLE,MOLINS DE REY,6,28034,441241.63,4482952.55,Abierto,CAFETERIA AZABAL,19.44,10:00:00,02:30:00,6,24
A26.28_S28_M7_I2610,T_X440264_Y4483893,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,EL GOLOSO,CALLE,MONASTERIO DE LAS BATUECAS,15,28049,440263.64,4483892.56,Abierto,TELEPIZZA,26.28,10:00:00,02:30:00,7,28
A58.5_S33_M11_I2612,LTP_X440333_Y4483959,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,EL GOLOSO,AVENIDA,MONASTERIO DE EL ESCORIAL,30,28049,440332.64,4483958.56,Abierto,LA TIA PASCUALA,58.5,08:00:00,01:30:00,11,33
A29.16_S36_M9_I2613,CL_X440442_Y4483984,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,EL GOLOSO,CALLE,MONASTERIO DE MONTESCLAROS,9,28049,440441.64,4483983.56,Abierto,CHUPI LERENDI,29.16,10:00:00,02:30:00,9,36
A45.39_S56_M14_I2615,IRYDDI_X440251_Y4481164,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,EL PILAR,AVENIDA,MONFORTE DE LEMOS,101,28029,440250.62,4481163.55,Abierto,INTECA REFORMAS Y DESEÑO DE INTERIORES,45.39,10:00:00,02:30:00,14,56
A45.36_S56_M14_I2616,BG_X440048_Y4481110,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,EL PILAR,AVENIDA,MONFORTE DE LEMOS,109,28029,440047.62,4481109.55,Abierto,BAR GONGO,45.36,10:00:00,02:30:00,14,56
A35.97_S64_M16_I2617,HBH_X439786_Y4481041,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,EL PILAR,AVENIDA,MONFORTE DE LEMOS,125,28029,439785.62,4481040.55,Abierto,HORCHATERIA BARI HELADERIA,35.97,08:00:00,01:30:00,16,64
A100_S104_M26_I2618,LL_X439754_Y4481032,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,EL PILAR,AVENIDA,MONFORTE DE LEMOS,127,28029,439753.62,4481031.55,Abierto,LIBERTY LOUNGE,100,10:00:00,02:30:00,26,104
A25.92_S32_M8_I2619,CLR_X439488_Y4480963,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,EL PILAR,AVENIDA,MONFORTE DE LEMOS,153,28029,439487.63,4480962.56,Abierto,CERVECERIA LOS ROBLES,25.92,10:00:00,02:30:00,8,32
A24_S32_M8_I2621,LEDS_X439380_Y4480934,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,EL PILAR,AVENIDA,MONFORTE DE LEMOS,169,28029,439379.63,4480933.56,Abierto,LA ESQUINA DE SUSI,24,10:00:00,02:30:00,8,32
A59.87_S66_M18_I2622,PS_X439137_Y4480870,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,PEÑA GRANDE,AVENIDA,MONFORTE DE LEMOS,185,28035,439136.63,4480869.56,Abierto,PEGGY SUE,59.87,08:00:00,01:30:00,18,66
A44.43_S32_M8_I2623,C_X443614_Y4484147,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,VALVERDE,CALLE,PALAS DE REY,18,28050,443613.62,4484146.52,Abierto,CAPRICHOS,44.43,10:00:00,02:30:00,8,32
A22.68_S28_M7_I2625,MLAC_X439841_Y4480436,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,EL PILAR,CALLE,RIBADAVIA,13,28029,439840.62,4480435.55,Abierto,MESON LOS ARCOS CAFETERIA,22.68,10:00:00,02:30:00,7,28
A29.52_S32_M8_I2628,BER_X439517_Y4480784,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,EL PILAR,CALLE,SARRIA,40,28029,439516.62,4480783.56,Abierto,BAR EL RINCONCITO,29.52,10:00:00,02:30:00,8,32
A13_S16_M4_I2629,BP_X439474_Y4480819,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,EL PILAR,CALLE,SARRIA,50,28029,439473.62,4480818.56,Abierto,BAR PALAS,13,10:00:00,02:30:00,4,16
A71.08_S60_M15_I2630,EJ_X441467_Y4483704,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,VALVERDE,PLAZA,TRES OLIVOS,10,28034,441466.63,4483703.55,Cerrado,ESCONDITE JAMONAL,71.08,10:00:00,02:30:00,15,60
A2.88_S4_M2_I2631,BP_X439748_Y4480864,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,EL PILAR,PLAZA,TUY,7,28029,439747.62,4480863.55,Abierto,BAR PRADENA,2.88,10:00:00,02:30:00,2,4
A33.24_S37_M12_I2632,CFP_X440849_Y4481139,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,LA PAZ,CALLE,VILLA DE MARIN,47,28029,440848.62,4481138.54,Abierto,CAFETERIA FELGAR PUB,33.24,10:00:00,02:30:00,12,37
A17.48_S20_M5_I2633,CF_X441562_Y4481874,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,VALVERDE,CALLE,VIRGEN DE ARANZAZU,2,28034,441561.62,4481873.54,Abierto,CAFETERIA FEREVA,17.48,10:00:00,02:30:00,5,20
A47.25_S52_M13_I2634,MT_X439823_Y4481051,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,EL PILAR,AVENIDA,MONFORTE DE LEMOS,123,28029,439822.62,4481050.55,Abierto,MESON TOLEDANO,47.25,10:00:00,02:30:00,13,52
A7.2_S10_M5_I2635,REE_X439080_Y4482118,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,MIRASIERRA,CALLE,CERRO MINGUETE,14,28035,439079.63,4482117.57,Abierto,RESTAURANTE EL ENVITE,7.2,10:00:00,02:30:00,5,10
A24_S24_M6_I2636,MLC_X439607_Y4480509,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,EL PILAR,AVENIDA,BETANZOS,17,28029,439606.62,4480508.55,Abierto,MADRID LA CORTE,24,10:00:00,02:30:00,6,24
A3.51_S12_M6_I2639,BLP2_X438773_Y4481275,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,PEÑA GRANDE,CALLE,ISLA DE ONS,26,28035,438772.63,4481274.57,Abierto,BAR LA PONDEROSA 2,3.51,10:00:00,02:30:00,6,12
A57.7_S36_M9_I2640,RBH_X439082_Y4480656,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,PEÑA GRANDE,CALLE,JUAN SANCHEZ,24,28035,439081.63,4480655.56,Abierto,RESTAURANTE BAR HAWAII,57.7,08:00:00,01:30:00,9,36
A31.68_S37_M11_I2644,RYADKADP_X439666_Y4480692,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,EL PILAR,AVENIDA,BETANZOS,37,28029,439665.62,4480691.55,Abierto,RANIA Y AYA DONER KEBAB ASADOR DE POLLOS,31.68,08:00:00,01:30:00,11,37
A32_S48_M12_I2645,BSL_X439713_Y4480814,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,EL PILAR,AVENIDA,BETANZOS,40,28029,439712.62,4480813.55,Abierto,BAR SAN LUIS,32,10:00:00,02:30:00,12,48
A18_S24_M12_I2646,BCI_X441014_Y4482451,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,VALVERDE,AVENIDA,CARDENAL HERRERA ORIA,120,28034,441013.62,4482450.55,Abierto,BAR CAFE IBOR,18,08:00:00,01:30:00,12,24
A6.88_S10_M5_I2647,CR_X439163_Y4481507,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,PEÑA GRANDE,CALLE,ISLA DE AROSA,47,28035,439162.63,4481506.56,Abierto,CAFETERIA RUBIO,6.88,10:00:00,02:30:00,5,10
A47.02_S64_M16_I2648,BCJC_X438963_Y4481458,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,PEÑA GRANDE,AVENIDA,CARDENAL HERRERA ORIA,246,28035,438962.63,4481457.57,Abierto,BAR CERVECERIA J CAMPOS,47.02,08:00:00,01:30:00,16,64
A38.88_S48_M12_I2649,M_X434142_Y4485779,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,EL PARDO,PLAZA,EL PARDO,1,28048,434141.68,4485778.63,Abierto,MONTES,38.88,10:00:00,02:30:00,12,48
A48_S40_M10_I2650,LM_X434183_Y4485743,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,EL PARDO,PLAZA,EL PARDO,3,28048,434182.68,4485742.63,Abierto,LA MARQUESITA,48,10:00:00,02:30:00,10,40
A42_S48_M12_I2651,CP_X439558_Y4480401,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,EL PILAR,CALLE,CELANOVA,19,28029,439557.62,4480400.55,Abierto,CASA PEPE,42,10:00:00,02:30:00,12,48
A25.92_S32_M8_I2652,BTT_X439575_Y4480401,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,EL PILAR,AVENIDA,BETANZOS,5,28029,439574.62,4480400.55,Abierto,BAR TXAPELA TABERNA,25.92,10:00:00,02:30:00,8,32
A52.02_S64_M16_I2654,BLT_X438680_Y4480617,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,PEÑA GRANDE,CALLE,DOCTOR RAMON CASTROVIEJO,61,28035,438679.63,4480616.56,Abierto,BAR LAS TORCAS,52.02,10:00:00,02:30:00,16,64
A59.04_S64_M16_I2655,E2C_X440162_Y4480650,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,EL PILAR,AVENIDA,EL FERROL,22,28029,440161.62,4480649.55,Abierto,EL 22 CAFE,59.04,10:00:00,02:30:00,16,64
A38.88_S48_M12_I2656,LR_X440204_Y4480618,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,EL PILAR,AVENIDA,EL FERROL,25,28029,440203.62,4480617.55,Abierto,LAS REJAS,38.88,10:00:00,02:30:00,12,48
A64.8_S80_M20_I2657,O_X440678_Y4482003,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,LA PAZ,CALLE,FERMIN CABALLERO,7,28034,440677.62,4482002.55,Abierto,ORFRAN,64.8,10:00:00,02:30:00,20,80
A31.04_S28_M14_I2658,PDC_X439391_Y4481410,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,PEÑA GRANDE,CALLE,FERMIN CABALLERO,75,28034,439390.63,4481409.56,Abierto,PIZZERIA DI CARLO,31.04,08:00:00,01:30:00,14,28
A17.28_S22_M6_I2659,LT_X440577_Y4480827,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,LA PAZ,CALLE,FINISTERRE,7,28029,440576.62,4480826.54,Abierto,LA TABERNA,17.28,10:00:00,02:30:00,6,22
A10.08_S14_M4_I2660,LCDS_X434098_Y4485713,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,EL PARDO,CALLE,MIRA EL RIO,9,28048,434097.68,4485712.64,Abierto,LA CHOZA DEL SEGOVIANO,10.08,10:00:00,02:30:00,4,14
A25.92_S32_M8_I2661,ERDLSM_X439194_Y4481490,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,PEÑA GRANDE,CALLE,ISLA DE AROSA,45,28035,439193.63,4481489.56,Abierto,EL RINCON DE LOS SIETE MARES,25.92,08:00:00,01:30:00,8,32
A9.72_S12_M3_I2663,BLI_X439144_Y4481477,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,PEÑA GRANDE,CALLE,ISLA DE TAVIRA,12,28035,439143.63,4481476.56,Abierto,BAR LA ISLA,9.72,10:00:00,02:30:00,3,12
A16.2_S18_M6_I2664,BCLC_X439113_Y4481336,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,PEÑA GRANDE,CALLE,ISLAS CIES,13,28035,439112.63,4481335.56,Abierto,BAR CERVECERIA LA CARABELA,16.2,10:00:00,02:30:00,6,18
A50_S64_M16_I2665,CCBE8_X439000_Y4481193,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,PEÑA GRANDE,CALLE,ISLAS CIES,51,28035,438999.63,4481192.56,Abierto,CERVECERIA CAFE BAR EL 88,50,10:00:00,02:30:00,16,64
A32.4_S40_M10_I2667,BM_X439245_Y4480774,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,PEÑA GRANDE,CALLE,LA BAÑEZA,39,28035,439244.63,4480773.56,Abierto,BAR MELGAREZ,32.4,10:00:00,02:30:00,10,40
A27_S32_M8_I2668,CLSC_X440234_Y4480906,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,EL PILAR,CALLE,MELCHOR FERNANDEZ ALMAGRO,50,28029,440233.62,4480905.55,Abierto,CAFETERIA LOS SERRANITOS CERVECERIA,27,10:00:00,02:30:00,8,32
A15.93_S20_M5_I2669,BLC_X439880_Y4480813,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,EL PILAR,CALLE,MELCHOR FERNANDEZ ALMAGRO,74,28029,439879.62,4480812.55,Abierto,BAR LA CANCHA,15.93,10:00:00,02:30:00,5,20
A35_S48_M12_I2670,LTDP_X434158_Y4485735,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,EL PARDO,CALLE,MIRA EL RIO,3,28048,434157.68,4485734.63,Abierto,LA TABERNA DE PALACIO,35,10:00:00,02:30:00,12,48
A25.2_S56_M28_I2671,LMDP_X443115_Y4484713,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,VALVERDE,CALLE,SAN JULIAN DEL CAMINO,3,28050,443114.63,4484712.53,Abierto,LA MANO DE PABLO,25.2,10:00:00,02:30:00,28,56
A17.23_S18_M6_I2672,CC_X440537_Y4481545,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,LA PAZ,CALLE,ANTONIO LOPEZ AGUADO,12,28029,440536.62,4481544.55,Abierto,CAFETERIA CASTELLOTE,17.23,10:00:00,02:30:00,6,18
A22.68_S28_M7_I2673,CLP_X439634_Y4481453,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,EL PILAR,PLAZA,CIEZA,1,28034,439633.63,4481452.56,Abierto,CERVECERIA LA PIÑATA,22.68,10:00:00,02:30:00,7,28
A12.78_S17_M7_I2675,CEB_X444562_Y4476607,CIUDA-LINEA,CIUDAD LINEAL,SAN PASCUAL,CALLE,VIRGEN DEL VAL,9,28027,444561.58,4476607.48,Abierto,CERVECERIA EL BARRIL,12.78,08:00:00,01:30:00,7,17
A31.36_S16_M7_I2676,BR_X444896_Y4476811,CIUDA-LINEA,CIUDAD LINEAL,CONCEPCION,CALLE,VIRGEN DEL VAL,56,28027,444895.58,4476811.48,Abierto,BAR RUVAL,31.36,10:00:00,01:30:00,7,16
A24.1_S24_M8_I2678,D_X441228_Y4473369,CENTR,CENTRO,EMBAJADORES,PLAZA,EMPERADOR CARLOS V,10,28012,441227.58,4473368.52,Abierto,D'CH,24.1,10:00:00,02:30:00,8,24
A11.7_S12_M4_I2679,BLE_X445750_Y4475998,CIUDA-LINEA,CIUDAD LINEAL,PUEBLO NUEVO,CALLE,VITAL AZA,64,28017,445749.57,4475998.46,Abierto,BAR LOS EXTREMEÑOS,11.7,08:00:00,01:30:00,4,12
A21.6_S20_M6_I2680,DC_X441230_Y4473373,CENTR,CENTRO,EMBAJADORES,PLAZA,EMPERADOR CARLOS V,10,28012,441229.58,4473372.52,Abierto,DUNKIN COFFEE,21.6,10:00:00,02:30:00,6,20
A9.52_S16_M8_I2682,P_X439837_Y4473665,CENTR,CENTRO,PALACIO,PLAZA,CEBADA,3,28005,439836.59,4473664.53,Abierto,PADTHAIWOK,9.52,10:00:00,02:00:00,8,16
A27.9_S37_M15_I2684,CDN_X439752_Y4473893,CENTR,CENTRO,PALACIO,CALLE,SEGOVIA,9,28005,439751.59,4473892.53,Abierto,CAFE DEL NUNCIO,27.9,10:00:00,02:00:00,15,37
