id_terraza;id_local;id_distrito_local;desc_distrito_local;id_barrio_local;desc_barrio_local;id_ndp_edificio;id_clase_ndp_edificio;id_vial_edificio;clase_vial_edificio;desc_vial_edificio;nom_edificio;num_edificio;Cod_Postal;coordenada_x_local;coordenada_y_local;id_tipo_acceso_local;desc_tipo_acceso_local;id_situacion_local;desc_situacion_local;secuencial_local_PC;Escalera;id_planta_agrupado;id_local_agrupado;coordenada_x_agrupacion;coordenada_y_agrupacion;rotulo;id_periodo_terraza;desc_periodo_terraza;id_situacion_terraza;desc_situacion_terraza;Superficie_ES;Superficie_RA;Fecha_confir_ult_decreto_resol;id_ndp_terraza;id_clase_ndp_terraza;ID_VIAL;DESC_CLASE;DESC_NOMBRE;nom_terraza;num_terraza;cal_terraza;desc_ubicacion_terraza;hora_ini_LJ_es;hora_fin_LJ_es;hora_ini_LJ_ra;hora_fin_LJ_ra;hora_ini_VS_es;hora_fin_VS_es;hora_ini_VS_ra;hora_fin_VS_ra;mesas_aux_es;mesas_aux_ra;mesas_es;mesas_ra;sillas_es;sillas_ra
18611;40000677;4;SALAMANCA           ;401;RECOLETOS           ;11013868;1;428100;CALLE                   ;LAGASCA                                           ;NUM;12;28001;441829,58;4474762,52;1;Puerta Calle;1;Abierto;20;;PB;;;;TABERNA EL PUERTO DE MOTRIL;1;Anual;1;Abierta;20,9;20,9;16/04/2021;11013868;1;428100;CALLE                   ;LAGASCA                                           ;NUM;12;  ;Zona de estacionamiento;10:00:00;00:00:00;10:00:00;00:00:00;10:00:00;01:30:00;10:00:00;00:00:00;0;0;3;3;10;  
18612;20000074;2;ARGANZUELA          ;202;ACACIAS             ;11008589;1;522400;CALLE                   ;MORATINES                                         ;NUM;15;28005;440338,59;4472717,53;1;Puerta Calle;1;Abierto;10;;PB;;;;EL RINCON DE ROVIER;1;Anual;1;Abierta;12,81;12,81;16/04/2021;11008589;1;522400;CALLE                   ;MORATINES                                         ;NUM;15;  ;Zona de estacionamiento;08:00:00;23:00:00;08:00:00;23:00:00;08:00:00;23:00:00;08:00:00;23:00:00;0;0;2;2;8;  
18613;270057689;2;ARGANZUELA          ;206;PALOS DE MOGUER     ;11010068;1;132300;CALLE                   ;CANARIAS                                          ;NUM;24;28045;440977,58;4472599,52;1;Puerta Calle;1;Abierto;20;;PB;;;;BAR ALEGRE;1;Anual;1;Abierta;19,74;19,74;16/04/2021;11010068;1;132300;CALLE                   ;CANARIAS                                          ;NUM;24;  ;Zona de estacionamiento;08:00:00;23:00:00;08:00:00;23:00:00;08:00:00;23:00:00;08:00:00;23:00:00;0;0;3;3;12;  
18614;280017043;2;ARGANZUELA          ;202;ACACIAS             ;11008577;1;522400;CALLE                   ;MORATINES                                         ;NUM;13;28005;440362,59;4472738,53;1;Puerta Calle;1;Abierto;10;;PB;;;;CAFÉ DEL TEATRO;1;Anual;1;Abierta;19,74;19,74;16/04/2021;11008577;1;522400;CALLE                   ;MORATINES                                         ;NUM;13;  ;Zona de estacionamiento;08:00:00;23:00:00;08:00:00;23:00:00;08:00:00;23:00:00;08:00:00;23:00:00;0;0;3;3;12;  
18615;270054229;2;ARGANZUELA          ;201;IMPERIAL            ;11008138;1;336500;CALLE                   ;GIL IMON                                          ;NUM;10;28005;439196,6;4473208,54;1;Puerta Calle;1;Abierto;40;;PB;;;;BAR RESTAURANTE LAS VIÑAS;1;Anual;1;Abierta;26,67;26,67;16/04/2021;11008138;1;336500;CALLE                   ;GIL IMON                                          ;NUM;10;  ;Zona de estacionamiento;08:00:00;23:00:00;08:00:00;23:00:00;08:00:00;23:00:00;08:00:00;23:00:00;0;0;4;4;16;  
18616;280017464;2;ARGANZUELA          ;205;DELICIAS            ;11009688;1;96600;CALLE                   ;BATALLA DEL SALADO                                ;NUM;55;28045;440914,58;4472107,52;1;Puerta Calle;1;Abierto;40;;PB;;;;RESTAURANTE ECUATORIANO CRISKATIV;1;Anual;1;Abierta;26,67;26,67;16/04/2021;20007896;1;744300;CALLE                   ;TOMAS BRETON                                      ;NUM;2;  ;Zona de estacionamiento;08:00:00;23:00:00;08:00:00;23:00:00;08:00:00;23:00:00;08:00:00;23:00:00;0;0;4;4;16;  
18617;280043967;9;MONCLOA-ARAVACA     ;902;ARGUELLES           ;11052306;1;775200;CALLE                   ;VENTURA RODRIGUEZ                                 ;NUM;15;28008;439409,6;4475102,54;1;Puerta Calle;1;Abierto;20;;PB;;;;BAR PENJAMO;1;Anual;1;Abierta;5,58;5,58;19/04/2021;11052306;1;775200;CALLE                   ;VENTURA RODRIGUEZ                                 ;NUM;15;  ;Acera;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;02:30:00;10:10:00;00:00:00;0;0;2;2;7;  
18618;280007800;1;CENTRO              ;101;PALACIO             ;11001051;1;319900;PLAZA                   ;GABRIEL MIRO                                      ;NUM;1;28005;439375,6;4473786,54;1;Puerta Calle;1;Abierto;10;;PB;;;;MARIA PANDORA CHAMPAÑERIA LIBRERIA;1;Anual;1;Abierta;11,7;11,7;20/04/2021;11001051;1;319900;PLAZA                   ;GABRIEL MIRO                                      ;NUM;1;  ;Acera;09:00:00;23:30:00;09:00:00;23:00:00;09:00:00;01:00:00;09:00:00;23:00:00;0;0;5;5;15;  
18619;270055030;2;ARGANZUELA          ;202;ACACIAS             ;11008540;1;88907966;CALLE                   ;EMBAJADORES                                       ;NUM;82;28012;440453,59;4472797,53;1;Puerta Calle;1;Abierto;20;;PB;;;;ALIMENTACIÓN H & E;1;Anual;1;Abierta;4,08;4,08;20/04/2021;11008540;1;88907966;CALLE                   ;EMBAJADORES                                       ;NUM;82;  ;Acera;08:00:00;01:30:00;08:00:00;00:00:00;08:00:00;02:30:00;08:00:00;00:00:00;0;0;2;2;4;  
18620;200001285;20;SAN BLAS-CANILLEJAS ;2001;SIMANCAS            ;11133634;1;220400;PLAZA                   ;CRONOS                                            ;NUM;5;28037;447475,57;4476708,44;1;Puerta Calle;1;Abierto;10;;PB;;;;LA FONTANA DE CRONOS;1;Anual;1;Abierta;39,9;39,9;21/04/2021;11133634;1;220400;PLAZA                   ;CRONOS                                            ;NUM;5;  ;Zona de estacionamiento;08:00:00;01:30:00;08:00:00;01:00:00;08:00:00;01:30:00;08:00:00;01:00:00;0;0;6;6;24;  
18621;200000108;20;SAN BLAS-CANILLEJAS ;2005;ROSAS               ;11136326;1;440750;CALLE                   ;LONGARES                                          ;NUM;5;28022;448299,56;4475873,42;1;Puerta Calle;1;Abierto;10;;PB;;;;BAR LONGARES;1;Anual;1;Abierta;24;24;21/04/2021;11136326;1;440750;CALLE                   ;LONGARES                                          ;NUM;5;  ;Zona de estacionamiento;08:00:00;01:30:00;08:00:00;01:00:00;08:00:00;01:30:00;08:00:00;01:00:00;0;0;4;4;14;  
18622;280044301;9;MONCLOA-ARAVACA     ;902;ARGUELLES           ;11052402;1;489700;CALLE                   ;MARTIN DE LOS HEROS                               ;NUM;40;28008;439322,6;4475343,54;1;Puerta Calle;1;Abierto;10;;PB;;;;EL RINCON DE JOSÉ;1;Anual;1;Abierta;24,84;24,84;21/04/2021;11052402;1;489700;CALLE                   ;MARTIN DE LOS HEROS                               ;NUM;40;  ;Zona de estacionamiento;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;02:30:00;10:00:00;00:00:00;0;0;4;4;16;  
18623;280021268;5;CHAMARTIN           ;501;EL VISO             ;11021831;1;289100;CALLE                   ;FELIPE CAMPOS                                     ;NUM;11;28002;442301,59;4477159,51;1;Puerta Calle;1;Abierto;40;;PB;;;;BOCADO DELICADO;1;Anual;1;Abierta;32,25;32,25;21/04/2021;31042755;1;319800;CALLE                   ;GABRIEL LOBO                                      ;NUM;16; B;Zona de estacionamiento;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;02:30:00;10:00:00;00:00:00;0;0;5;5;20;  
18624;280022455;5;CHAMARTIN           ;504;HISPANOAMERICA      ;11025227;1;110900;CALLE                   ;BOLIVIA                                           ;NUM;28;28016;442537,6;4478825,51;1;Puerta Calle;1;Abierto;20;;PB;;;;TAJ MAHAL;1;Anual;1;Abierta;25,07;25,07;21/04/2021;11025227;1;110900;CALLE                   ;BOLIVIA                                           ;NUM;28;  ;Zona de estacionamiento;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;02:30:00;10:00:00;00:00:00;0;0;5;5;17;  
18625;270080586;4;SALAMANCA           ;405;LISTA               ;11019289;1;19400;CALLE                   ;ALCANTARA                                         ;NUM;49;28006;442854,58;4475788,5;1;Puerta Calle;1;Abierto;30;;PB;;;;LA FLAUTA MAGICA;1;Anual;1;Abierta;56,36;56,36;22/04/2021;11019289;1;19400;CALLE                   ;ALCANTARA                                         ;NUM;49;  ;Zona de estacionamiento;10:00:00;00:00:00;10:00:00;00:00:00;10:00:00;00:00:00;10:00:00;00:00:00;0;0;12;12;24;  
18626;280003873;4;SALAMANCA           ;405;LISTA               ;11019457;1;332000;CALLE                   ;GENERAL PARDIÑAS                                  ;NUM;61;28006;442474,58;4475912,51;1;Puerta Calle;1;Abierto;20;;PB;;;;RESTAURANTE SOL AZTECA;1;Anual;1;Abierta;31,54;31,54;22/04/2021;11019457;1;332000;CALLE                   ;GENERAL PARDIÑAS                                  ;NUM;61;  ;Zona de estacionamiento;10:00:00;00:00:00;10:00:00;00:00:00;10:00:00;01:30:00;10:00:00;00:00:00;0;0;6;6;12;  
18627;270399766;1;CENTRO              ;105;UNIVERSIDAD         ;11005422;1;467700;CALLE                   ;MANUELA MALASAÑA                                  ;NUM;39;28004;440124,6;4475593,53;1;Puerta Calle;1;Abierto;30;;PB;;;;AL TAPERIA;2;Estacional;1;Abierta;12,6;;22/04/2021;20005888;1;661700;CALLE                   ;SAN BERNARDO                                      ;NUM;88;  ;Acera;10:00:00;00:00:00;;;10:00:00;01:30:00;;;0;;5;;16;  
18628;270156356;12;USERA               ;1205;MOSCARDO            ;11084472;1;630300;CALLE                   ;RAMON DE MADARIAGA                                ;NUM;10;28026;439935,59;4471045,53;1;Puerta Calle;1;Abierto;10;;PB;;;;EL FOGON DE USERA RESTAURANTE CASA DAVID;1;Anual;1;Abierta;15,08;15,08;22/04/2021;11084472;1;630300;CALLE                   ;RAMON DE MADARIAGA                                ;NUM;10;  ;Acera;08:00:00;01:30:00;08:00:00;01:00:00;08:00:00;01:30:00;08:00:00;01:00:00;0;0;7;7;19;  
18629;270542490;12;USERA               ;1207;PRADOLONGO          ;20157776;1;482100;CALLE                   ;MARIANO VELA                                      ;NUM;47;28026;439721,58;4470554,53;1;Puerta Calle;1;Abierto;40;;PB;;;;BAR JACKY;1;Anual;1;Abierta;24,6;24,6;22/04/2021;20157776;1;482100;CALLE                   ;MARIANO VELA                                      ;NUM;47;  ;Zona de estacionamiento;08:00:00;01:30:00;08:00:00;01:00:00;08:00:00;01:30:00;08:00:00;01:00:00;0;0;4;4;12;  
18630;270475150;2;ARGANZUELA          ;206;PALOS DE MOGUER     ;11010281;1;575200;CALLE                   ;PEDRO UNANUE                                      ;NUM;17;28045;441108,58;4472787,52;1;Puerta Calle;1;Abierto;20;;PB;;;;MESON EL BODEGON;1;Anual;1;Abierta;19,74;19,74;23/04/2021;11010281;1;575200;CALLE                   ;PEDRO UNANUE                                      ;NUM;17;  ;Zona de estacionamiento;08:00:00;23:00:00;08:00:00;23:00:00;08:00:00;23:00:00;08:00:00;23:00:00;0;0;3;3;12;  
18631;280018543;2;ARGANZUELA          ;206;PALOS DE MOGUER     ;20135094;1;132300;CALLE                   ;CANARIAS                                          ;NUM;70;28045;441598,58;4472456,52;1;Puerta Calle;1;Abierto;10;;PB;;;;RESTAURANTE ASADOR DE CELSO;1;Anual;1;Abierta;12,81;12,81;23/04/2021;20135127;1;119200;CALLE                   ;BUSTAMANTE                                        ;NUM;27;  ;Zona de estacionamiento;08:00:00;23:00:00;08:00:00;23:00:00;08:00:00;23:00:00;08:00:00;23:00:00;0;0;2;2;8;  
18632;285041727;20;SAN BLAS-CANILLEJAS ;2005;ROSAS               ;11136368;1;119615;CALLE                   ;BUTRON                                            ;NUM;27;28022;448416,55;4475189,42;1;Puerta Calle;1;Abierto;20;;PB;;;;ENCUENTROS;1;Anual;1;Abierta;39,82;39,82;23/04/2021;11136368;1;119615;CALLE                   ;BUTRON                                            ;NUM;27;  ;Zona de estacionamiento;08:00:00;12:00:00;08:00:00;12:00:00;08:00:00;12:00:00;08:00:00;12:00:00;0;0;7;7;19;  
18633;280009622;1;CENTRO              ;104;JUSTICIA            ;11004344;1;635000;CALLE                   ;REINA                                             ;NUM;23;28004;440679,59;4474623,53;1;Puerta Calle;1;Abierto;10;;PB;;;;INSANITY;1;Anual;1;Abierta;3,24;3,24;26/04/2021;11004344;1;635000;CALLE                   ;REINA                                             ;NUM;23;  ;Acera;09:00:00;23:30:00;09:00:00;23:00:00;09:00:00;00:30:00;09:00:00;23:00:00;0;0;1;1;4;  
18634;280011543;1;CENTRO              ;106;SOL                 ;11007511;1;519000;CALLE                   ;MONTERA                                           ;NUM;21;28013;440367,59;4474420,53;1;Puerta Calle;1;Abierto;30;;PB;;;;MAS K COPAS;1;Anual;1;Abierta;6,48;6,48;26/04/2021;11007521;1;658600;CALLE                   ;SAN ALBERTO                                       ;NUM;3;  ;Acera;09:00:00;23:30:00;09:00:00;23:00:00;09:00:00;00:30:00;09:00:00;23:00:00;0;0;2;2;8;  
18635;280060743;18;VILLA DE VALLECAS   ;1801;CASCO H.VALLECAS    ;20131762;1;319000;CALLE                   ;LUIS I                                            ;NUM;60;28031;445006,54;4469579,46;1;Puerta Calle;1;Abierto;10;;PB;;;;RESTAURANTE LA TATA;1;Anual;1;Abierta;32,4;32,4;26/04/2021;31018401;1;319000;CALLE                   ;LUIS I                                            ;NUM;60; A;Acera;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;02:30:00;10:00:00;00:00:00;0;0;5;5;20;  
18636;285033054;18;VILLA DE VALLECAS   ;1803;ENSANCHE DE VALLECAS;31037850;1;31000503;AVENIDA                 ;LAS SUERTES                                       ;NUM;67;28051;449589,51;4468390,39;1;Puerta Calle;1;Abierto;10;;PB;;;;TOKYO;1;Anual;1;Abierta;29,54;29,54;26/04/2021;31037850;1;31000503;AVENIDA                 ;LAS SUERTES                                       ;NUM;67; A;Acera;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;02:30:00;10:00:00;00:00:00;0;0;11;11;33; A
18637;270309617;4;SALAMANCA           ;401;RECOLETOS           ;11013968;1;172600;CALLE                   ;CLAUDIO COELLO                                    ;NUM;41;28001;441755,59;4475234,52;1;Puerta Calle;1;Abierto;20;;PB;;;;BAR EL 41;1;Anual;1;Abierta;20,52;20,52;26/04/2021;11013968;1;172600;CALLE                   ;CLAUDIO COELLO                                    ;NUM;41;  ;Zona de estacionamiento;10:00:00;00:00:00;10:00:00;00:00:00;10:00:00;01:30:00;10:00:00;00:00:00;0;0;4;4;15;  
18638;270554203;4;SALAMANCA           ;406;CASTELLANA          ;11020121;1;428100;CALLE                   ;LAGASCA                                           ;NUM;115;28006;441947,59;4476350,52;1;Puerta Calle;1;Abierto;20;;PB;;;;LA BARRA DEL 36;1;Anual;1;Abierta;35,64;35,64;26/04/2021;11020121;1;428100;CALLE                   ;LAGASCA                                           ;NUM;115;  ;Zona de estacionamiento;10:00:00;00:00:00;10:00:00;00:00:00;10:00:00;00:00:00;10:00:00;00:00:00;0;0;4;4;12;  
18639;270129232;8;FUENCARRAL-EL PARDO ;804;EL PILAR            ;11045968;1;617250;CALLE                   ;PUERTO DE MASPALOMAS                              ;NUM;7;28029;439438,63;4481049,56;1;Puerta Calle;1;Abierto;20;;PB;;;;BODEGAS SANZ;1;Anual;1;Abierta;15,84;15,84;26/04/2021;11045968;1;617250;CALLE                   ;PUERTO DE MASPALOMAS                              ;NUM;7;  ;Calle peatonal;08:00:00;01:30:00;08:00:00;01:00:00;08:00:00;01:30:00;08:00:00;01:00:00;0;0;6;6;20;  
18640;280047627;8;FUENCARRAL-EL PARDO ;806;VALVERDE            ;11047314;1;427150;CALLE                   ;LABASTIDA                                         ;NUM;17;28034;441775,62;4482470,54;1;Puerta Calle;1;Abierto;20;;PB;;;;GREEN MARTA II;1;Anual;1;Abierta;45,36;45,36;26/04/2021;20151847;1;141550;AVENIDA                 ;CARDENAL HERRERA ORIA                             ;NUM;1; A;Superficie en parcela privada;08:00:00;01:30:00;08:00:00;01:00:00;08:00:00;01:30:00;08:00:00;01:00:00;0;0;9;9;34;  
18641;270210152;9;MONCLOA-ARAVACA     ;904;VALDEZARZA          ;20104902;1;287850;CALLE                   ;FEDERICO CARLOS SAINZ DE ROBLES                   ;NUM;11;28035;438835,62;4479630,56;1;Puerta Calle;1;Abierto;30;;PB;;;;BAR MARPIL;1;Anual;1;Abierta;13,72;13,72;27/04/2021;20104902;1;287850;CALLE                   ;FEDERICO CARLOS SAINZ DE ROBLES                   ;NUM;11;  ;Acera;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;02:30:00;10:00:00;00:00:00;0;0;3;3;12;  
18642;270136396;9;MONCLOA-ARAVACA     ;902;ARGUELLES           ;11052911;1;758300;CALLE                   ;TUTOR                                             ;NUM;61;28008;439004,61;4475984,54;1;Puerta Calle;1;Abierto;20;;PB;;;;CAFETERIA RIO DURATON;1;Anual;1;Abierta;25,9;25,9;27/04/2021;11052911;1;758300;CALLE                   ;TUTOR                                             ;NUM;61;  ;Zona de estacionamiento;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;02:30:00;10:00:00;00:00:00;0;0;4;4;12;  
18643;270134613;9;MONCLOA-ARAVACA     ;902;ARGUELLES           ;11052386;1;449000;CALLE                   ;LUISA FERNANDA                                    ;NUM;3;28008;439410,6;4475346,54;1;Puerta Calle;1;Abierto;20;;PB;;;;BAR MARIN;1;Anual;1;Abierta;5,78;5,78;27/04/2021;11052386;1;449000;CALLE                   ;LUISA FERNANDA                                    ;NUM;3;  ;Zona de estacionamiento;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;02:30:00;10:00:00;00:00:00;0;0;2;2;5;  
18644;270479897;12;USERA               ;1204;ALMENDRALES         ;11083231;1;593600;CALLE                   ;PILARICA                                          ;NUM;29;28026;440309,58;4470815,52;1;Puerta Calle;1;Abierto;10;;PB;;;;LA PARRILLA III;1;Anual;1;Abierta;44;44;27/04/2021;11083231;1;593600;CALLE                   ;PILARICA                                          ;NUM;29;  ;Zona de estacionamiento;08:00:00;01:30:00;08:00:00;01:00:00;08:00:00;01:30:00;08:00:00;01:00:00;0;0;7;7;24;  
18645;270156944;12;USERA               ;1206;ZOFIO               ;11085492;1;482700;CALLE                   ;MARINA USERA                                      ;NUM;13;28026;439411,58;4470337,53;1;Puerta Calle;1;Abierto;10;;PB;;;;BAR CORDERO RESTAURANTE;1;Anual;1;Abierta;25,15;25,15;27/04/2021;11085492;1;482700;CALLE                   ;MARINA USERA                                      ;NUM;13;  ;Zona de estacionamiento;08:00:00;01:30:00;08:00:00;01:00:00;08:00:00;01:30:00;08:00:00;01:00:00;0;0;4;4;16;  
18646;270375784;3;RETIRO              ;301;PACIFICO            ;11010896;1;419000;CALLE                   ;JUAN DE URBIETA                                   ;NUM;13;28007;442495,58;4472874,51;1;Puerta Calle;1;Abierto;10;;PB;;;;LA PETIT DE SARA;1;Anual;1;Abierta;27,2;27,2;27/04/2021;11010896;1;419000;CALLE                   ;JUAN DE URBIETA                                   ;NUM;13;  ;Zona de estacionamiento;08:00:00;01:30:00;08:00:00;01:00:00;08:00:00;01:30:00;08:00:00;01:00:00;0;0;5;5;20;  
18647;270245270;3;RETIRO              ;301;PACIFICO            ;11011132;1;88907633;CALLE                   ;ABTAO                                             ;NUM;16;28007;442642,57;4472852,5;1;Puerta Calle;1;Abierto;10;;PB;;;;CAFETERIA SAN ROMAN                               ;1;Anual;1;Abierta;35,26;35,26;27/04/2021;11011132;1;88907633;CALLE                   ;ABTAO                                             ;NUM;16;  ;Zona de estacionamiento;08:00:00;01:30:00;08:00:00;01:00:00;08:00:00;01:30:00;08:00:00;01:00:00;0;0;6;6;18;  
18648;270063813;3;RETIRO              ;304;IBIZA               ;11012621;1;292500;CALLE                   ;FERNAN GONZALEZ                                   ;NUM;36;28009;442775,58;4474678,5;1;Puerta Calle;1;Abierto;30;;PB;;;;LA DESPENSA DE AMPARO;1;Anual;1;Abierta;8,4;8,4;27/04/2021;11012621;1;292500;CALLE                   ;FERNAN GONZALEZ                                   ;NUM;36;  ;Acera;08:00:00;01:30:00;08:00:00;01:00:00;08:00:00;01:30:00;08:00:00;01:00:00;0;0;4;4;8;  
18649;30000147;3;RETIRO              ;304;IBIZA               ;11012603;1;292500;CALLE                   ;FERNAN GONZALEZ                                   ;NUM;43;28009;442790,58;4474632,5;1;Puerta Calle;1;Abierto;30;;PB;;;;BAR RESTAURANTE LA GOYESCA;1;Anual;1;Abierta;3,6;3,6;27/04/2021;11012603;1;292500;CALLE                   ;FERNAN GONZALEZ                                   ;NUM;43;  ;Acera;08:00:00;01:30:00;08:00:00;01:00:00;08:00:00;01:30:00;08:00:00;01:00:00;0;0;6;6;12;  
18650;270188783;20;SAN BLAS-CANILLEJAS ;2007;CANILLEJAS          ;11138147;1;699000;CALLE                   ;SANTA TECLA                                       ;NUM;39;28022;448117,57;4477235,43;1;Puerta Calle;1;Abierto;10;;PB;;;;BAR CHURRERIA TAKEL;1;Anual;1;Abierta;10,55;10,55;28/04/2021;11138147;1;699000;CALLE                   ;SANTA TECLA                                       ;NUM;39;  ;Zona de estacionamiento;08:00:00;01:30:00;08:00:00;01:00:00;08:00:00;01:30:00;08:00:00;01:00:00;0;0;2;2;8;  
18651;280071461;15;CIUDAD LINEAL       ;1501;VENTAS              ;11105030;1;357500;CALLE                   ;HERMANOS MACHADO                                  ;NUM;7;28017;444941,57;4475925,47;1;Puerta Calle;1;Abierto;60;;PB;;;;BAR SAN JUAN;1;Anual;1;Abierta;5,27;5,27;28/04/2021;11105030;1;357500;CALLE                   ;HERMANOS MACHADO                                  ;NUM;7;  ;Acera;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;01:30:00;10:00:00;00:00:00;0;0;3;3;8;  
18652;270544524;15;CIUDAD LINEAL       ;1506;SAN JUAN BAUTISTA   ;20179812;1;78700;CALLE                   ;ARTURO SORIA                                      ;NUM;126;28043;444793,58;4477892,48;0;Agrupado;1;Abierto;0;;PB;47;444793,58;4477892,48;EMYFA;1;Anual;1;Abierta;152,58;62,08;28/04/2021;20179812;1;78700;CALLE                   ;ARTURO SORIA                                      ;NUM;126;  ;Acera;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;01:30:00;10:00:00;00:00:00;0;0;15;9;56;  
18653;270112644;7;CHAMBERI            ;701;GAZTAMBIDE          ;11038954;1;327700;CALLE                   ;GAZTAMBIDE                                        ;NUM;53;28015;439310,61;4476393,54;1;Puerta Calle;1;Abierto;30;;PB;;;;CERVECERIA  BERDI;1;Anual;1;Abierta;35,28;35,28;28/04/2021;31046093;1;327700;CALLE                   ;GAZTAMBIDE                                        ;NUM;53; B;Zona de estacionamiento;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;02:30:00;10:00:00;00:00:00;0;0;4;4;16;  
18654;270123099;7;CHAMBERI            ;705;RIOS ROSAS          ;11041682;1;276200;CALLE                   ;ESPRONCEDA                                        ;NUM;34;28003;441056,59;4476873,53;1;Puerta Calle;1;Abierto;20;;PB;;;;CAFETERIA TERESA;1;Anual;1;Abierta;73,44;73,44;28/04/2021;11041708;1;276200;CALLE                   ;ESPRONCEDA                                        ;NUM;34; B;Zona de estacionamiento;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;02:30:00;10:00:00;00:00:00;0;0;12;12;36;  
18655;270453910;7;CHAMBERI            ;705;RIOS ROSAS          ;11041899;1;115000;CALLE                   ;BRETON DE LOS HERREROS                            ;NUM;9;28003;440643,6;4476797,53;1;Puerta Calle;1;Abierto;10;;PB;;;;ARDOKA;1;Anual;1;Abierta;14,48;14,48;28/04/2021;11041899;1;115000;CALLE                   ;BRETON DE LOS HERREROS                            ;NUM;9;  ;Zona de estacionamiento;08:00:00;01:30:00;08:00:00;01:00:00;08:00:00;01:30:00;08:00:00;01:00:00;0;0;0;0;0;  
18656;270283270;7;CHAMBERI            ;702;ARAPILES            ;11039349;1;768800;CALLE                   ;VALLEHERMOSO                                      ;NUM;59;28015;439902,6;4476484,54;1;Puerta Calle;1;Abierto;20;;PB;;;;PIZZERIA NOI DUE;1;Anual;1;Abierta;5,78;5,78;28/04/2021;11039349;1;768800;CALLE                   ;VALLEHERMOSO                                      ;NUM;59;  ;Acera;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;02:30:00;10:00:00;00:00:00;0;0;2;2;8;  
18657;270112526;7;CHAMBERI            ;701;GAZTAMBIDE          ;11038901;1;293500;CALLE                   ;FERNANDEZ DE LOS RIOS                             ;NUM;110;28015;439128,61;4476351,54;1;Puerta Calle;1;Abierto;20;;PB;;;;ANJUPE DOS;1;Anual;1;Abierta;35,69;35,69;28/04/2021;11038901;1;293500;CALLE                   ;FERNANDEZ DE LOS RIOS                             ;NUM;110;  ;Zona de estacionamiento;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;02:30:00;10:00:00;00:00:00;0;0;5;5;20;  
18658;270437326;14;MORATALAZ           ;1403;MARROQUINA          ;20091770;1;315060;CALLE                   ;FUENTE CARRANTONA                                 ;NUM;31;28030;446333,55;4473071,45;1;Puerta Calle;1;Abierto;20;;PB;;;;EL BULEVAR;2;Estacional;1;Abierta;37,02;;28/04/2021;20091770;1;315060;CALLE                   ;FUENTE CARRANTONA                                 ;NUM;31;  ;Acera;10:00:00;23:00:00;;;10:00:00;23:00:00;;;0;;8;;28;  
18659;280017311;2;ARGANZUELA          ;203;CHOPERA             ;11009090;1;268400;CALLE                   ;ENRIQUE TROMPETA                                  ;NUM;11;28045;440922,58;4471505,52;1;Puerta Calle;1;Abierto;10;;PB;;;;QUEBRACHO;2;Estacional;1;Abierta;15,99;;28/04/2021;11009109;1;88907964;PASEO                   ;CHOPERA                                           ;NUM;69;  ;Acera;10:00:00;01:00:00;;;10:00:00;02:30:00;;;0;;5;;12;  
18660;20001187;2;ARGANZUELA          ;203;CHOPERA             ;11008855;1;239300;CALLE                   ;DIVINO VALLES                                     ;NUM;30;28045;440715,58;4472007,52;1;Puerta Calle;1;Abierto;20;;PB;;;;MONTUIRI II;1;Anual;1;Abierta;19,74;19,74;28/04/2021;11008855;1;239300;CALLE                   ;DIVINO VALLES                                     ;NUM;30;  ;Zona de estacionamiento;08:00:00;23:00:00;08:00:00;23:00:00;08:00:00;23:00:00;08:00:00;23:00:00;0;0;3;3;12;  
18661;280018082;2;ARGANZUELA          ;206;PALOS DE MOGUER     ;11010393;1;81650;RONDA                   ;ATOCHA                                            ;NUM;5;28012;441061,58;4473170,52;1;Puerta Calle;1;Abierto;30;;PB;;;;MESÓN RONDA DE ATOCHA;1;Anual;1;Abierta;19,74;19,74;28/04/2021;11010393;1;81650;RONDA                   ;ATOCHA                                            ;NUM;5;  ;Zona de estacionamiento;08:00:00;23:00:00;08:00:00;23:00:00;08:00:00;23:00:00;08:00:00;23:00:00;0;0;3;3;12;  
18662;285023409;11;CARABANCHEL         ;1102;OPAÑEL              ;11070169;1;603300;CALLE                   ;PORTALEGRE                                        ;NUM;100;28019;438568,59;4470870,53;1;Puerta Calle;1;Abierto;10;;PB;;;;BAR;1;Anual;1;Abierta;12,96;12,96;29/04/2021;11070169;1;603300;CALLE                   ;PORTALEGRE                                        ;NUM;100;  ;Plaza peatonal;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;01:30:00;10:00:00;00:30:00;0;0;9;9;18;  
