id_registroPeatones,calle,numPeatones,fechaHora,distrito,codigoPostal,observacionesDireccion,latitud,longitud
PERM_PEA08_PM022021-04-25T04:00Z,Gran Vía,0,2021-04-25T04:00:00Z,Centro,28013,Acera_Impares,40.42015321,-3.70435898
PERM_PEA09_PM012021-04-25T04:00Z,Paseo de Recoletos,83,2021-04-25T04:00:00Z,Centro,28001,Acera_Pares,40.41990798,-3.692363251
PERM_PEA10_PM012021-04-25T04:00Z,calle de Génova,34,2021-04-25T04:00:00Z,Chamberí,28004,Acera_Pares,40.42695341,-3.69448847
PERM_PEA11_PM012021-04-25T04:00Z,"Calle de las Huertas, Madrid",2,2021-04-25T04:00:00Z,Centro,28014,Calle_Peatonal ,40.41338702,-3.697740186
PERM_PEA12_PM012021-04-25T04:00Z,Madrid Río,1,2021-04-25T04:00:00Z,Latina,28011,Calle_Peatonal ,40.41373441,-3.723947718
PERM_PEA13_PM012021-04-25T04:00Z,Princesa,1,2021-04-25T04:00:00Z,Moncloa-Aravaca,28008,Acera_Impares,40.42479893,-3.712094845
PERM_PEA14_PM012021-04-25T04:00Z,Calle de Alberto Aguilera,5,2021-04-25T04:00:00Z,Chamberí,28015,Acera_Pares,40.43046926,-3.713297939
PERM_PEA15_PM012021-04-25T04:00Z,Calle de Toledo,12,2021-04-25T04:00:00Z,Centro,28005,Acera_Impares,40.41289138,-3.707464267
PERM_PEA16_PM012021-04-25T04:00Z,Plaza del Emperador Carlos V,1,2021-04-25T04:00:00Z,Arganzuela,28012,Acera_Impares,40.409118,-3.692441
PERM_PEA17_PM012021-04-25T04:00Z,Ronda de Valencia,97,2021-04-25T04:00:00Z,Arganzuela,28012,Acera_Pares,40.405367,-3.701798
PERM_PEA18_PM012021-04-25T04:00Z,Alcalá Street,96,2021-04-25T04:00:00Z,Centro,28014,Acera_Pares,40.418256,-3.697732
PERM_PEA19_PM012021-04-25T04:00Z,Calle Bailén,1,2021-04-25T04:00:00Z,Centro,28013,Acera_Pares,40.415111,-3.713569
PERM_PEA02_PM012021-04-25T08:00Z,calle de Fuencarral,169,2021-04-25T08:00:00Z,Centro,28004,Calle_Peatonal ,40.42200905,-3.700891722
PERM_PEA03_PM012021-04-25T08:00Z,San Bernardo street,14,2021-04-25T08:00:00Z,Centro,28015,Acera_Pares,40.42380314,-3.707379398
PERM_PEA04_PM012021-04-25T08:00Z,calle de Hortaleza,16,2021-04-25T08:00:00Z,Centro,28004,Acera_Pares,40.42107227,-3.70049043
PERM_PEA05_PM012021-04-25T08:00Z,Carrera de San Jerónimo,26,2021-04-25T08:00:00Z,Centro,28014,Acera_Pares,40.41664098,-3.701246554
PERM_PEA06_PM012021-04-25T08:00Z,Calle de Atocha,14,2021-04-25T08:00:00Z,Centro,28012,Acera_Impares,40.41110888,-3.696471467
PERM_PEA07_PM012021-04-25T08:00Z,Calle Mayor,16,2021-04-25T08:00:00Z,Centro,28013,Acera_Impares,40.41637598,-3.706029098
PERM_PEA08_PM012021-04-25T08:00Z,Gran Vía,26,2021-04-25T08:00:00Z,Centro,28013,Acera_Pares,40.4202703,-3.704325575
PERM_PEA08_PM022021-04-25T08:00Z,Gran Vía,28,2021-04-25T08:00:00Z,Centro,28013,Acera_Impares,40.42015321,-3.70435898
PERM_PEA09_PM012021-04-25T08:00Z,Paseo de Recoletos,102,2021-04-25T08:00:00Z,Centro,28001,Acera_Pares,40.41990798,-3.692363251
PERM_PEA10_PM012021-04-25T08:00Z,calle de Génova,28,2021-04-25T08:00:00Z,Chamberí,28004,Acera_Pares,40.42695341,-3.69448847
PERM_PEA11_PM012021-04-25T08:00Z,"Calle de las Huertas, Madrid",9,2021-04-25T08:00:00Z,Centro,28014,Calle_Peatonal ,40.41338702,-3.697740186
PERM_PEA12_PM012021-04-25T08:00Z,Madrid Río,35,2021-04-25T08:00:00Z,Latina,28011,Calle_Peatonal ,40.41373441,-3.723947718
PERM_PEA13_PM012021-04-25T08:00Z,Princesa,92,2021-04-25T08:00:00Z,Moncloa-Aravaca,28008,Acera_Impares,40.42479893,-3.712094845
PERM_PEA14_PM012021-04-25T08:00Z,Calle de Alberto Aguilera,42,2021-04-25T08:00:00Z,Chamberí,28015,Acera_Pares,40.43046926,-3.713297939
PERM_PEA15_PM012021-04-25T08:00Z,Calle de Toledo,69,2021-04-25T08:00:00Z,Centro,28005,Acera_Impares,40.41289138,-3.707464267
PERM_PEA16_PM012021-04-25T08:00Z,Plaza del Emperador Carlos V,17,2021-04-25T08:00:00Z,Arganzuela,28012,Acera_Impares,40.409118,-3.692441
PERM_PEA17_PM012021-04-25T08:00Z,Ronda de Valencia,54,2021-04-25T08:00:00Z,Arganzuela,28012,Acera_Pares,40.405367,-3.701798
PERM_PEA18_PM012021-04-25T08:00Z,Alcalá Street,31,2021-04-25T08:00:00Z,Centro,28014,Acera_Pares,40.418256,-3.697732
PERM_PEA19_PM012021-04-25T08:00Z,Calle Bailén,11,2021-04-25T08:00:00Z,Centro,28013,Acera_Pares,40.415111,-3.713569
PERM_PEA02_PM012021-04-25T12:00Z,calle de Fuencarral,1.21,2021-04-25T12:00:00Z,Centro,28004,Calle_Peatonal ,40.42200905,-3.700891722
PERM_PEA03_PM012021-04-25T12:00Z,San Bernardo street,138,2021-04-25T12:00:00Z,Centro,28015,Acera_Pares,40.42380314,-3.707379398
PERM_PEA04_PM012021-04-25T12:00Z,calle de Hortaleza,83,2021-04-25T12:00:00Z,Centro,28004,Acera_Pares,40.42107227,-3.70049043
PERM_PEA05_PM012021-04-25T12:00Z,Carrera de San Jerónimo,298,2021-04-25T12:00:00Z,Centro,28014,Acera_Pares,40.41664098,-3.701246554
PERM_PEA06_PM012021-04-25T12:00Z,Calle de Atocha,145,2021-04-25T12:00:00Z,Centro,28012,Acera_Impares,40.41110888,-3.696471467
PERM_PEA07_PM012021-04-25T12:00Z,Calle Mayor,211,2021-04-25T12:00:00Z,Centro,28013,Acera_Impares,40.41637598,-3.706029098
PERM_PEA08_PM012021-04-25T12:00Z,Gran Vía,310,2021-04-25T12:00:00Z,Centro,28013,Acera_Pares,40.4202703,-3.704325575
PERM_PEA08_PM022021-04-25T12:00Z,Gran Vía,431,2021-04-25T12:00:00Z,Centro,28013,Acera_Impares,40.42015321,-3.70435898
PERM_PEA09_PM012021-04-25T12:00Z,Paseo de Recoletos,61,2021-04-25T12:00:00Z,Centro,28001,Acera_Pares,40.41990798,-3.692363251
PERM_PEA10_PM012021-04-25T12:00Z,calle de Génova,38,2021-04-25T12:00:00Z,Chamberí,28004,Acera_Pares,40.42695341,-3.69448847
PERM_PEA11_PM012021-04-25T12:00Z,"Calle de las Huertas, Madrid",62,2021-04-25T12:00:00Z,Centro,28014,Calle_Peatonal ,40.41338702,-3.697740186
PERM_PEA12_PM012021-04-25T12:00Z,Madrid Río,360,2021-04-25T12:00:00Z,Latina,28011,Calle_Peatonal ,40.41373441,-3.723947718
PERM_PEA13_PM012021-04-25T12:00Z,Princesa,71,2021-04-25T12:00:00Z,Moncloa-Aravaca,28008,Acera_Impares,40.42479893,-3.712094845
PERM_PEA14_PM012021-04-25T12:00Z,Calle de Alberto Aguilera,349,2021-04-25T12:00:00Z,Chamberí,28015,Acera_Pares,40.43046926,-3.713297939
PERM_PEA15_PM012021-04-25T12:00Z,Calle de Toledo,1.196,2021-04-25T12:00:00Z,Centro,28005,Acera_Impares,40.41289138,-3.707464267
PERM_PEA16_PM012021-04-25T12:00Z,Plaza del Emperador Carlos V,543,2021-04-25T12:00:00Z,Arganzuela,28012,Acera_Impares,40.409118,-3.692441
PERM_PEA17_PM012021-04-25T12:00Z,Ronda de Valencia,278,2021-04-25T12:00:00Z,Arganzuela,28012,Acera_Pares,40.405367,-3.701798
PERM_PEA18_PM012021-04-25T12:00Z,Alcalá Street,150,2021-04-25T12:00:00Z,Centro,28014,Acera_Pares,40.418256,-3.697732
PERM_PEA19_PM012021-04-25T12:00Z,Calle Bailén,76,2021-04-25T12:00:00Z,Centro,28013,Acera_Pares,40.415111,-3.713569
PERM_PEA02_PM012021-04-25T16:00Z,calle de Fuencarral,1.453,2021-04-25T16:00:00Z,Centro,28004,Calle_Peatonal ,40.42200905,-3.700891722
PERM_PEA03_PM012021-04-25T16:00Z,San Bernardo street,76,2021-04-25T16:00:00Z,Centro,28015,Acera_Pares,40.42380314,-3.707379398
PERM_PEA04_PM012021-04-25T16:00Z,calle de Hortaleza,136,2021-04-25T16:00:00Z,Centro,28004,Acera_Pares,40.42107227,-3.70049043
PERM_PEA05_PM012021-04-25T16:00Z,Carrera de San Jerónimo,73,2021-04-25T16:00:00Z,Centro,28014,Acera_Pares,40.41664098,-3.701246554
PERM_PEA06_PM012021-04-25T16:00Z,Calle de Atocha,177,2021-04-25T16:00:00Z,Centro,28012,Acera_Impares,40.41110888,-3.696471467
PERM_PEA07_PM012021-04-25T16:00Z,Calle Mayor,25,2021-04-25T16:00:00Z,Centro,28013,Acera_Impares,40.41637598,-3.706029098
PERM_PEA08_PM012021-04-25T16:00Z,Gran Vía,522,2021-04-25T16:00:00Z,Centro,28013,Acera_Pares,40.4202703,-3.704325575
PERM_PEA08_PM022021-04-25T16:00Z,Gran Vía,447,2021-04-25T16:00:00Z,Centro,28013,Acera_Impares,40.42015321,-3.70435898
PERM_PEA09_PM012021-04-25T16:00Z,Paseo de Recoletos,190,2021-04-25T16:00:00Z,Centro,28001,Acera_Pares,40.41990798,-3.692363251
PERM_PEA10_PM012021-04-25T16:00Z,calle de Génova,222,2021-04-25T16:00:00Z,Chamberí,28004,Acera_Pares,40.42695341,-3.69448847
PERM_PEA11_PM012021-04-25T16:00Z,"Calle de las Huertas, Madrid",25,2021-04-25T16:00:00Z,Centro,28014,Calle_Peatonal ,40.41338702,-3.697740186
PERM_PEA12_PM012021-04-25T16:00Z,Madrid Río,30,2021-04-25T16:00:00Z,Latina,28011,Calle_Peatonal ,40.41373441,-3.723947718
PERM_PEA13_PM012021-04-25T16:00Z,Princesa,57,2021-04-25T16:00:00Z,Moncloa-Aravaca,28008,Acera_Impares,40.42479893,-3.712094845
PERM_PEA14_PM012021-04-25T16:00Z,Calle de Alberto Aguilera,178,2021-04-25T16:00:00Z,Chamberí,28015,Acera_Pares,40.43046926,-3.713297939
PERM_PEA15_PM012021-04-25T16:00Z,Calle de Toledo,557,2021-04-25T16:00:00Z,Centro,28005,Acera_Impares,40.41289138,-3.707464267
PERM_PEA16_PM012021-04-25T16:00Z,Plaza del Emperador Carlos V,327,2021-04-25T16:00:00Z,Arganzuela,28012,Acera_Impares,40.409118,-3.692441
PERM_PEA17_PM012021-04-25T16:00Z,Ronda de Valencia,119,2021-04-25T16:00:00Z,Arganzuela,28012,Acera_Pares,40.405367,-3.701798
PERM_PEA18_PM012021-04-25T16:00Z,Alcalá Street,105,2021-04-25T16:00:00Z,Centro,28014,Acera_Pares,40.418256,-3.697732
PERM_PEA19_PM012021-04-25T16:00Z,Calle Bailén,49,2021-04-25T16:00:00Z,Centro,28013,Acera_Pares,40.415111,-3.713569
PERM_PEA02_PM012021-04-25T20:00Z,calle de Fuencarral,1.736,2021-04-25T20:00:00Z,Centro,28004,Calle_Peatonal ,40.42200905,-3.700891722
PERM_PEA03_PM012021-04-25T20:00Z,San Bernardo street,220,2021-04-25T20:00:00Z,Centro,28015,Acera_Pares,40.42380314,-3.707379398
PERM_PEA04_PM012021-04-25T20:00Z,calle de Hortaleza,92,2021-04-25T20:00:00Z,Centro,28004,Acera_Pares,40.42107227,-3.70049043
PERM_PEA05_PM012021-04-25T20:00Z,Carrera de San Jerónimo,205,2021-04-25T20:00:00Z,Centro,28014,Acera_Pares,40.41664098,-3.701246554
PERM_PEA06_PM012021-04-25T20:00Z,Calle de Atocha,331,2021-04-25T20:00:00Z,Centro,28012,Acera_Impares,40.41110888,-3.696471467
PERM_PEA07_PM012021-04-25T20:00Z,Calle Mayor,22,2021-04-25T20:00:00Z,Centro,28013,Acera_Impares,40.41637598,-3.706029098
PERM_PEA08_PM012021-04-25T20:00Z,Gran Vía,543,2021-04-25T20:00:00Z,Centro,28013,Acera_Pares,40.4202703,-3.704325575
PERM_PEA08_PM022021-04-25T20:00Z,Gran Vía,608,2021-04-25T20:00:00Z,Centro,28013,Acera_Impares,40.42015321,-3.70435898
PERM_PEA09_PM012021-04-25T20:00Z,Paseo de Recoletos,295,2021-04-25T20:00:00Z,Centro,28001,Acera_Pares,40.41990798,-3.692363251
PERM_PEA10_PM012021-04-25T20:00Z,calle de Génova,549,2021-04-25T20:00:00Z,Chamberí,28004,Acera_Pares,40.42695341,-3.69448847
PERM_PEA11_PM012021-04-25T20:00Z,"Calle de las Huertas, Madrid",17,2021-04-25T20:00:00Z,Centro,28014,Calle_Peatonal ,40.41338702,-3.697740186
PERM_PEA12_PM012021-04-25T20:00Z,Madrid Río,71,2021-04-25T20:00:00Z,Latina,28011,Calle_Peatonal ,40.41373441,-3.723947718
PERM_PEA13_PM012021-04-25T20:00Z,Princesa,51,2021-04-25T20:00:00Z,Moncloa-Aravaca,28008,Acera_Impares,40.42479893,-3.712094845
PERM_PEA14_PM012021-04-25T20:00Z,Calle de Alberto Aguilera,493,2021-04-25T20:00:00Z,Chamberí,28015,Acera_Pares,40.43046926,-3.713297939
PERM_PEA15_PM012021-04-25T20:00Z,Calle de Toledo,451,2021-04-25T20:00:00Z,Centro,28005,Acera_Impares,40.41289138,-3.707464267
PERM_PEA16_PM012021-04-25T20:00Z,Plaza del Emperador Carlos V,853,2021-04-25T20:00:00Z,Arganzuela,28012,Acera_Impares,40.409118,-3.692441
PERM_PEA17_PM012021-04-25T20:00Z,Ronda de Valencia,185,2021-04-25T20:00:00Z,Arganzuela,28012,Acera_Pares,40.405367,-3.701798
PERM_PEA18_PM012021-04-25T20:00Z,Alcalá Street,88,2021-04-25T20:00:00Z,Centro,28014,Acera_Pares,40.418256,-3.697732
PERM_PEA19_PM012021-04-25T20:00Z,Calle Bailén,93,2021-04-25T20:00:00Z,Centro,28013,Acera_Pares,40.415111,-3.713569
PERM_PEA02_PM012021-04-26T00:00Z,calle de Fuencarral,340,2021-04-26T00:00:00Z,Centro,28004,Calle_Peatonal ,40.42200905,-3.700891722
PERM_PEA03_PM012021-04-26T00:00Z,San Bernardo street,24,2021-04-26T00:00:00Z,Centro,28015,Acera_Pares,40.42380314,-3.707379398
PERM_PEA04_PM012021-04-26T00:00Z,calle de Hortaleza,24,2021-04-26T00:00:00Z,Centro,28004,Acera_Pares,40.42107227,-3.70049043
PERM_PEA05_PM012021-04-26T00:00Z,Carrera de San Jerónimo,40,2021-04-26T00:00:00Z,Centro,28014,Acera_Pares,40.41664098,-3.701246554
PERM_PEA06_PM012021-04-26T00:00Z,Calle de Atocha,48,2021-04-26T00:00:00Z,Centro,28012,Acera_Impares,40.41110888,-3.696471467
PERM_PEA07_PM012021-04-26T00:00Z,Calle Mayor,6,2021-04-26T00:00:00Z,Centro,28013,Acera_Impares,40.41637598,-3.706029098
PERM_PEA08_PM012021-04-26T00:00Z,Gran Vía,57,2021-04-26T00:00:00Z,Centro,28013,Acera_Pares,40.4202703,-3.704325575
PERM_PEA08_PM022021-04-26T00:00Z,Gran Vía,407,2021-04-26T00:00:00Z,Centro,28013,Acera_Impares,40.42015321,-3.70435898
PERM_PEA09_PM012021-04-26T00:00Z,Paseo de Recoletos,99,2021-04-26T00:00:00Z,Centro,28001,Acera_Pares,40.41990798,-3.692363251
PERM_PEA10_PM012021-04-26T00:00Z,calle de Génova,71,2021-04-26T00:00:00Z,Chamberí,28004,Acera_Pares,40.42695341,-3.69448847
PERM_PEA11_PM012021-04-26T00:00Z,"Calle de las Huertas, Madrid",26,2021-04-26T00:00:00Z,Centro,28014,Calle_Peatonal ,40.41338702,-3.697740186
PERM_PEA12_PM012021-04-26T00:00Z,Madrid Río,26,2021-04-26T00:00:00Z,Latina,28011,Calle_Peatonal ,40.41373441,-3.723947718
PERM_PEA13_PM012021-04-26T00:00Z,Princesa,38,2021-04-26T00:00:00Z,Moncloa-Aravaca,28008,Acera_Impares,40.42479893,-3.712094845
PERM_PEA14_PM012021-04-26T00:00Z,Calle de Alberto Aguilera,37,2021-04-26T00:00:00Z,Chamberí,28015,Acera_Pares,40.43046926,-3.713297939
PERM_PEA15_PM012021-04-26T00:00Z,Calle de Toledo,500,2021-04-26T00:00:00Z,Centro,28005,Acera_Impares,40.41289138,-3.707464267
PERM_PEA16_PM012021-04-26T00:00Z,Plaza del Emperador Carlos V,58,2021-04-26T00:00:00Z,Arganzuela,28012,Acera_Impares,40.409118,-3.692441
PERM_PEA17_PM012021-04-26T00:00Z,Ronda de Valencia,53,2021-04-26T00:00:00Z,Arganzuela,28012,Acera_Pares,40.405367,-3.701798
PERM_PEA18_PM012021-04-26T00:00Z,Alcalá Street,188,2021-04-26T00:00:00Z,Centro,28014,Acera_Pares,40.418256,-3.697732
PERM_PEA19_PM012021-04-26T00:00Z,Calle Bailén,8,2021-04-26T00:00:00Z,Centro,28013,Acera_Pares,40.415111,-3.713569
PERM_PEA02_PM012021-04-26T04:00Z,calle de Fuencarral,172,2021-04-26T04:00:00Z,Centro,28004,Calle_Peatonal ,40.42200905,-3.700891722
PERM_PEA03_PM012021-04-26T04:00Z,San Bernardo street,12,2021-04-26T04:00:00Z,Centro,28015,Acera_Pares,40.42380314,-3.707379398
PERM_PEA04_PM012021-04-26T04:00Z,calle de Hortaleza,2,2021-04-26T04:00:00Z,Centro,28004,Acera_Pares,40.42107227,-3.70049043
PERM_PEA05_PM012021-04-26T04:00Z,Carrera de San Jerónimo,37,2021-04-26T04:00:00Z,Centro,28014,Acera_Pares,40.41664098,-3.701246554
PERM_PEA06_PM012021-04-26T04:00Z,Calle de Atocha,6,2021-04-26T04:00:00Z,Centro,28012,Acera_Impares,40.41110888,-3.696471467
PERM_PEA07_PM012021-04-26T04:00Z,Calle Mayor,4,2021-04-26T04:00:00Z,Centro,28013,Acera_Impares,40.41637598,-3.706029098
PERM_PEA08_PM012021-04-26T04:00Z,Gran Vía,4,2021-04-26T04:00:00Z,Centro,28013,Acera_Pares,40.4202703,-3.704325575
PERM_PEA08_PM022021-04-26T04:00Z,Gran Vía,6,2021-04-26T04:00:00Z,Centro,28013,Acera_Impares,40.42015321,-3.70435898
PERM_PEA09_PM012021-04-26T04:00Z,Paseo de Recoletos,91,2021-04-26T04:00:00Z,Centro,28001,Acera_Pares,40.41990798,-3.692363251
PERM_PEA10_PM012021-04-26T04:00Z,calle de Génova,49,2021-04-26T04:00:00Z,Chamberí,28004,Acera_Pares,40.42695341,-3.69448847
PERM_PEA11_PM012021-04-26T04:00Z,"Calle de las Huertas, Madrid",10,2021-04-26T04:00:00Z,Centro,28014,Calle_Peatonal ,40.41338702,-3.697740186
PERM_PEA12_PM012021-04-26T04:00Z,Madrid Río,1,2021-04-26T04:00:00Z,Latina,28011,Calle_Peatonal ,40.41373441,-3.723947718
PERM_PEA13_PM012021-04-26T04:00Z,Princesa,1,2021-04-26T04:00:00Z,Moncloa-Aravaca,28008,Acera_Impares,40.42479893,-3.712094845
PERM_PEA14_PM012021-04-26T04:00Z,Calle de Alberto Aguilera,11,2021-04-26T04:00:00Z,Chamberí,28015,Acera_Pares,40.43046926,-3.713297939
PERM_PEA15_PM012021-04-26T04:00Z,Calle de Toledo,35,2021-04-26T04:00:00Z,Centro,28005,Acera_Impares,40.41289138,-3.707464267
PERM_PEA16_PM012021-04-26T04:00Z,Plaza del Emperador Carlos V,2,2021-04-26T04:00:00Z,Arganzuela,28012,Acera_Impares,40.409118,-3.692441
PERM_PEA17_PM012021-04-26T04:00Z,Ronda de Valencia,107,2021-04-26T04:00:00Z,Arganzuela,28012,Acera_Pares,40.405367,-3.701798
PERM_PEA18_PM012021-04-26T04:00Z,Alcalá Street,168,2021-04-26T04:00:00Z,Centro,28014,Acera_Pares,40.418256,-3.697732
PERM_PEA19_PM012021-04-26T04:00Z,Calle Bailén,2,2021-04-26T04:00:00Z,Centro,28013,Acera_Pares,40.415111,-3.713569
PERM_PEA02_PM012021-04-26T08:00Z,calle de Fuencarral,300,2021-04-26T08:00:00Z,Centro,28004,Calle_Peatonal ,40.42200905,-3.700891722
PERM_PEA03_PM012021-04-26T08:00Z,San Bernardo street,45,2021-04-26T08:00:00Z,Centro,28015,Acera_Pares,40.42380314,-3.707379398
PERM_PEA04_PM012021-04-26T08:00Z,calle de Hortaleza,54,2021-04-26T08:00:00Z,Centro,28004,Acera_Pares,40.42107227,-3.70049043
PERM_PEA05_PM012021-04-26T08:00Z,Carrera de San Jerónimo,55,2021-04-26T08:00:00Z,Centro,28014,Acera_Pares,40.41664098,-3.701246554
PERM_PEA06_PM012021-04-26T08:00Z,Calle de Atocha,29,2021-04-26T08:00:00Z,Centro,28012,Acera_Impares,40.41110888,-3.696471467
PERM_PEA07_PM012021-04-26T08:00Z,Calle Mayor,16,2021-04-26T08:00:00Z,Centro,28013,Acera_Impares,40.41637598,-3.706029098
PERM_PEA08_PM012021-04-26T08:00Z,Gran Vía,46,2021-04-26T08:00:00Z,Centro,28013,Acera_Pares,40.4202703,-3.704325575
PERM_PEA08_PM022021-04-26T08:00Z,Gran Vía,77,2021-04-26T08:00:00Z,Centro,28013,Acera_Impares,40.42015321,-3.70435898
PERM_PEA09_PM012021-04-26T08:00Z,Paseo de Recoletos,62,2021-04-26T08:00:00Z,Centro,28001,Acera_Pares,40.41990798,-3.692363251
PERM_PEA10_PM012021-04-26T08:00Z,calle de Génova,33,2021-04-26T08:00:00Z,Chamberí,28004,Acera_Pares,40.42695341,-3.69448847
PERM_PEA11_PM012021-04-26T08:00Z,"Calle de las Huertas, Madrid",36,2021-04-26T08:00:00Z,Centro,28014,Calle_Peatonal ,40.41338702,-3.697740186
PERM_PEA12_PM012021-04-26T08:00Z,Madrid Río,59,2021-04-26T08:00:00Z,Latina,28011,Calle_Peatonal ,40.41373441,-3.723947718
PERM_PEA13_PM012021-04-26T08:00Z,Princesa,38,2021-04-26T08:00:00Z,Moncloa-Aravaca,28008,Acera_Impares,40.42479893,-3.712094845
PERM_PEA14_PM012021-04-26T08:00Z,Calle de Alberto Aguilera,19,2021-04-26T08:00:00Z,Chamberí,28015,Acera_Pares,40.43046926,-3.713297939
PERM_PEA15_PM012021-04-26T08:00Z,Calle de Toledo,265,2021-04-26T08:00:00Z,Centro,28005,Acera_Impares,40.41289138,-3.707464267
PERM_PEA16_PM012021-04-26T08:00Z,Plaza del Emperador Carlos V,92,2021-04-26T08:00:00Z,Arganzuela,28012,Acera_Impares,40.409118,-3.692441
PERM_PEA17_PM012021-04-26T08:00Z,Ronda de Valencia,207,2021-04-26T08:00:00Z,Arganzuela,28012,Acera_Pares,40.405367,-3.701798
PERM_PEA18_PM012021-04-26T08:00Z,Alcalá Street,143,2021-04-26T08:00:00Z,Centro,28014,Acera_Pares,40.418256,-3.697732
PERM_PEA19_PM012021-04-26T08:00Z,Calle Bailén,67,2021-04-26T08:00:00Z,Centro,28013,Acera_Pares,40.415111,-3.713569
PERM_PEA02_PM012021-04-26T12:00Z,calle de Fuencarral,1.153,2021-04-26T12:00:00Z,Centro,28004,Calle_Peatonal ,40.42200905,-3.700891722
PERM_PEA03_PM012021-04-26T12:00Z,San Bernardo street,133,2021-04-26T12:00:00Z,Centro,28015,Acera_Pares,40.42380314,-3.707379398
PERM_PEA04_PM012021-04-26T12:00Z,calle de Hortaleza,175,2021-04-26T12:00:00Z,Centro,28004,Acera_Pares,40.42107227,-3.70049043
PERM_PEA05_PM012021-04-26T12:00Z,Carrera de San Jerónimo,204,2021-04-26T12:00:00Z,Centro,28014,Acera_Pares,40.41664098,-3.701246554
PERM_PEA06_PM012021-04-26T12:00Z,Calle de Atocha,137,2021-04-26T12:00:00Z,Centro,28012,Acera_Impares,40.41110888,-3.696471467
PERM_PEA07_PM012021-04-26T12:00Z,Calle Mayor,26,2021-04-26T12:00:00Z,Centro,28013,Acera_Impares,40.41637598,-3.706029098
PERM_PEA08_PM012021-04-26T12:00Z,Gran Vía,495,2021-04-26T12:00:00Z,Centro,28013,Acera_Pares,40.4202703,-3.704325575
PERM_PEA08_PM022021-04-26T12:00Z,Gran Vía,408,2021-04-26T12:00:00Z,Centro,28013,Acera_Impares,40.42015321,-3.70435898
PERM_PEA09_PM012021-04-26T12:00Z,Paseo de Recoletos,95,2021-04-26T12:00:00Z,Centro,28001,Acera_Pares,40.41990798,-3.692363251
PERM_PEA10_PM012021-04-26T12:00Z,calle de Génova,194,2021-04-26T12:00:00Z,Chamberí,28004,Acera_Pares,40.42695341,-3.69448847
PERM_PEA11_PM012021-04-26T12:00Z,"Calle de las Huertas, Madrid",27,2021-04-26T12:00:00Z,Centro,28014,Calle_Peatonal ,40.41338702,-3.697740186
PERM_PEA12_PM012021-04-26T12:00Z,Madrid Río,177,2021-04-26T12:00:00Z,Latina,28011,Calle_Peatonal ,40.41373441,-3.723947718
PERM_PEA13_PM012021-04-26T12:00Z,Princesa,1,2021-04-26T12:00:00Z,Moncloa-Aravaca,28008,Acera_Impares,40.42479893,-3.712094845
PERM_PEA14_PM012021-04-26T12:00Z,Calle de Alberto Aguilera,175,2021-04-26T12:00:00Z,Chamberí,28015,Acera_Pares,40.43046926,-3.713297939
PERM_PEA15_PM012021-04-26T12:00Z,Calle de Toledo,682,2021-04-26T12:00:00Z,Centro,28005,Acera_Impares,40.41289138,-3.707464267
PERM_PEA16_PM012021-04-26T12:00Z,Plaza del Emperador Carlos V,252,2021-04-26T12:00:00Z,Arganzuela,28012,Acera_Impares,40.409118,-3.692441
PERM_PEA17_PM012021-04-26T12:00Z,Ronda de Valencia,318,2021-04-26T12:00:00Z,Arganzuela,28012,Acera_Pares,40.405367,-3.701798
PERM_PEA18_PM012021-04-26T12:00Z,Alcalá Street,157,2021-04-26T12:00:00Z,Centro,28014,Acera_Pares,40.418256,-3.697732
PERM_PEA19_PM012021-04-26T12:00Z,Calle Bailén,111,2021-04-26T12:00:00Z,Centro,28013,Acera_Pares,40.415111,-3.713569
PERM_PEA02_PM012021-04-26T16:00Z,calle de Fuencarral,974,2021-04-26T16:00:00Z,Centro,28004,Calle_Peatonal ,40.42200905,-3.700891722
PERM_PEA03_PM012021-04-26T16:00Z,San Bernardo street,137,2021-04-26T16:00:00Z,Centro,28015,Acera_Pares,40.42380314,-3.707379398
PERM_PEA04_PM012021-04-26T16:00Z,calle de Hortaleza,163,2021-04-26T16:00:00Z,Centro,28004,Acera_Pares,40.42107227,-3.70049043
PERM_PEA05_PM012021-04-26T16:00Z,Carrera de San Jerónimo,265,2021-04-26T16:00:00Z,Centro,28014,Acera_Pares,40.41664098,-3.701246554
PERM_PEA06_PM012021-04-26T16:00Z,Calle de Atocha,170,2021-04-26T16:00:00Z,Centro,28012,Acera_Impares,40.41110888,-3.696471467
PERM_PEA07_PM012021-04-26T16:00Z,Calle Mayor,175,2021-04-26T16:00:00Z,Centro,28013,Acera_Impares,40.41637598,-3.706029098
PERM_PEA08_PM012021-04-26T16:00Z,Gran Vía,433,2021-04-26T16:00:00Z,Centro,28013,Acera_Pares,40.4202703,-3.704325575
PERM_PEA08_PM022021-04-26T16:00Z,Gran Vía,573,2021-04-26T16:00:00Z,Centro,28013,Acera_Impares,40.42015321,-3.70435898
PERM_PEA09_PM012021-04-26T16:00Z,Paseo de Recoletos,91,2021-04-26T16:00:00Z,Centro,28001,Acera_Pares,40.41990798,-3.692363251
PERM_PEA10_PM012021-04-26T16:00Z,calle de Génova,184,2021-04-26T16:00:00Z,Chamberí,28004,Acera_Pares,40.42695341,-3.69448847
PERM_PEA11_PM012021-04-26T16:00Z,"Calle de las Huertas, Madrid",42,2021-04-26T16:00:00Z,Centro,28014,Calle_Peatonal ,40.41338702,-3.697740186
